Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2021-01-01 00:00:00,Croatia,Croatia,HR,215.78,246.37,70.3,70.2,entsoe.eu,False,
2021-01-01 01:00:00,Croatia,Croatia,HR,235.11,266.79,67.88,67.73,entsoe.eu,False,
2021-01-01 02:00:00,Croatia,Croatia,HR,251.06,283.42,65.88,65.69,entsoe.eu,False,
2021-01-01 03:00:00,Croatia,Croatia,HR,247.02,279.14,66.43,66.2,entsoe.eu,False,
2021-01-01 04:00:00,Croatia,Croatia,HR,234.74,266.02,68.05,67.8,entsoe.eu,False,
2021-01-01 05:00:00,Croatia,Croatia,HR,239.13,270.33,67.63,67.26,entsoe.eu,False,
2021-01-01 06:00:00,Croatia,Croatia,HR,242.94,274.11,67.2,66.91,entsoe.eu,False,
2021-01-01 07:00:00,Croatia,Croatia,HR,243.38,274.38,67.38,67.05,entsoe.eu,False,
2021-01-01 08:00:00,Croatia,Croatia,HR,248.23,279.25,66.81,66.39,entsoe.eu,False,
2021-01-01 09:00:00,Croatia,Croatia,HR,243.15,273.71,67.52,67.05,entsoe.eu,False,
2021-01-01 10:00:00,Croatia,Croatia,HR,240.82,271.0,67.91,67.37,entsoe.eu,False,
2021-01-01 11:00:00,Croatia,Croatia,HR,242.71,273.38,68.16,67.71,entsoe.eu,False,
2021-01-01 12:00:00,Croatia,Croatia,HR,246.44,277.42,67.7,67.25,entsoe.eu,False,
2021-01-01 13:00:00,Croatia,Croatia,HR,234.71,265.02,69.28,68.85,entsoe.eu,False,
2021-01-01 14:00:00,Croatia,Croatia,HR,236.09,266.44,69.09,68.71,entsoe.eu,False,
2021-01-01 15:00:00,Croatia,Croatia,HR,228.96,259.01,70.01,69.76,entsoe.eu,False,
2021-01-01 16:00:00,Croatia,Croatia,HR,218.3,248.05,71.4,71.18,entsoe.eu,False,
