Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2021-01-01 00:00:00,Japan,Japan,JP,364.63,438.03,33.42,29.96,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-01 01:00:00,Japan,Japan,JP,331.28,401.87,39.5,35.47,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-01 02:00:00,Japan,Japan,JP,316.72,385.93,42.16,38.42,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-01 03:00:00,Japan,Japan,JP,315.49,384.01,42.39,37.95,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-01 04:00:00,Japan,Japan,JP,330.67,400.7,39.62,35.7,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-01 05:00:00,Japan,Japan,JP,356.15,428.23,34.97,30.3,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-01 06:00:00,Japan,Japan,JP,395.19,470.56,27.84,23.65,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-01 07:00:00,Japan,Japan,JP,439.49,518.94,19.76,16.19,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-01 08:00:00,Japan,Japan,JP,455.47,536.19,16.85,13.24,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-01 09:00:00,Japan,Japan,JP,441.28,519.46,19.46,12.57,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-01 10:00:00,Japan,Japan,JP,441.31,519.53,19.46,12.52,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-01 11:00:00,Japan,Japan,JP,456.99,537.9,16.58,13.01,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-01 12:00:00,Japan,Japan,JP,454.88,535.25,16.97,12.92,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-01 13:00:00,Japan,Japan,JP,453.41,533.58,17.23,12.87,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-01 14:00:00,Japan,Japan,JP,457.23,537.87,16.54,13.0,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-01 15:00:00,Japan,Japan,JP,434.01,510.41,20.81,12.27,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-01 16:00:00,Japan,Japan,JP,452.65,532.31,17.38,13.04,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-01 17:00:00,Japan,Japan,JP,454.56,534.61,17.03,13.08,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-01 18:00:00,Japan,Japan,JP,452.14,531.8,17.47,12.94,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-01 19:00:00,Japan,Japan,JP,453.63,533.66,17.2,13.01,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-01 20:00:00,Japan,Japan,JP,453.95,534.1,17.14,12.9,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-01 21:00:00,Japan,Japan,JP,454.88,535.79,16.95,12.94,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-01 22:00:00,Japan,Japan,JP,443.81,524.34,18.96,14.89,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-01 23:00:00,Japan,Japan,JP,412.34,490.24,24.71,20.86,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-02 00:00:00,Japan,Japan,JP,376.35,451.56,31.27,27.89,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-02 01:00:00,Japan,Japan,JP,342.44,414.71,37.46,33.51,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-02 02:00:00,Japan,Japan,JP,329.2,399.86,39.89,35.92,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-02 03:00:00,Japan,Japan,JP,329.52,400.02,39.83,35.86,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-02 04:00:00,Japan,Japan,JP,341.77,413.24,37.6,33.99,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-02 05:00:00,Japan,Japan,JP,357.28,429.6,34.77,30.34,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-02 06:00:00,Japan,Japan,JP,393.52,468.91,28.16,24.17,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-02 07:00:00,Japan,Japan,JP,430.29,508.57,21.46,18.1,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-02 08:00:00,Japan,Japan,JP,456.7,537.22,16.64,12.85,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-02 09:00:00,Japan,Japan,JP,443.88,522.19,18.99,12.25,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-02 10:00:00,Japan,Japan,JP,444.22,522.74,18.93,12.11,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-02 11:00:00,Japan,Japan,JP,459.21,540.45,16.17,12.64,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-02 12:00:00,Japan,Japan,JP,456.74,537.59,16.62,12.55,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-02 13:00:00,Japan,Japan,JP,454.6,535.37,17.01,12.53,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-02 14:00:00,Japan,Japan,JP,458.01,539.28,16.38,12.72,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-02 15:00:00,Japan,Japan,JP,436.7,513.96,20.3,11.71,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-02 16:00:00,Japan,Japan,JP,456.75,537.04,16.63,12.47,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-02 17:00:00,Japan,Japan,JP,456.6,536.63,16.67,12.42,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-02 18:00:00,Japan,Japan,JP,455.09,534.76,16.94,12.48,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-02 19:00:00,Japan,Japan,JP,454.72,534.47,17.01,12.52,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-02 20:00:00,Japan,Japan,JP,454.79,534.6,16.99,12.55,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-02 21:00:00,Japan,Japan,JP,457.4,538.16,16.5,12.55,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-02 22:00:00,Japan,Japan,JP,439.47,519.4,19.76,15.85,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-02 23:00:00,Japan,Japan,JP,408.19,485.59,25.47,21.88,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-03 00:00:00,Japan,Japan,JP,373.02,447.41,31.89,28.5,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-03 01:00:00,Japan,Japan,JP,334.33,405.63,38.94,35.02,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-03 02:00:00,Japan,Japan,JP,313.72,382.88,42.71,38.75,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-03 03:00:00,Japan,Japan,JP,311.79,382.14,43.03,39.07,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-03 04:00:00,Japan,Japan,JP,330.16,402.2,39.68,36.09,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-03 05:00:00,Japan,Japan,JP,352.13,424.62,35.69,31.3,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-03 06:00:00,Japan,Japan,JP,391.09,466.82,28.59,24.65,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-03 07:00:00,Japan,Japan,JP,428.66,507.56,21.74,18.42,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-03 08:00:00,Japan,Japan,JP,456.43,537.51,16.68,12.89,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-03 09:00:00,Japan,Japan,JP,445.0,523.85,18.78,11.97,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-03 10:00:00,Japan,Japan,JP,444.71,523.55,18.83,11.96,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-03 11:00:00,Japan,Japan,JP,459.52,540.81,16.11,12.56,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-03 12:00:00,Japan,Japan,JP,456.53,537.3,16.66,12.57,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-03 13:00:00,Japan,Japan,JP,454.31,534.88,17.07,12.58,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-03 14:00:00,Japan,Japan,JP,457.23,538.41,16.53,12.87,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-03 15:00:00,Japan,Japan,JP,435.02,512.57,20.6,11.99,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-03 16:00:00,Japan,Japan,JP,454.69,535.48,16.99,12.86,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-03 17:00:00,Japan,Japan,JP,454.2,534.49,17.09,12.92,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-03 18:00:00,Japan,Japan,JP,452.56,532.47,17.4,13.01,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-03 19:00:00,Japan,Japan,JP,452.12,532.13,17.47,13.09,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-03 20:00:00,Japan,Japan,JP,452.82,533.47,17.33,13.08,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-03 21:00:00,Japan,Japan,JP,457.42,538.89,16.49,12.86,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-03 22:00:00,Japan,Japan,JP,448.95,529.96,18.03,14.46,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-03 23:00:00,Japan,Japan,JP,419.53,497.98,23.41,20.19,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-04 00:00:00,Japan,Japan,JP,372.51,447.73,31.97,28.87,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-04 01:00:00,Japan,Japan,JP,331.01,403.23,39.52,35.88,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-04 02:00:00,Japan,Japan,JP,315.71,386.69,42.32,38.92,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-04 03:00:00,Japan,Japan,JP,308.3,378.27,43.67,39.61,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-04 04:00:00,Japan,Japan,JP,323.91,395.28,40.82,37.27,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-04 05:00:00,Japan,Japan,JP,354.37,428.14,35.26,31.08,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-04 06:00:00,Japan,Japan,JP,399.42,476.78,27.05,23.3,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-04 07:00:00,Japan,Japan,JP,441.86,522.21,19.33,16.08,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-04 08:00:00,Japan,Japan,JP,461.07,543.22,15.82,12.51,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-04 09:00:00,Japan,Japan,JP,448.53,528.08,18.13,11.81,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-04 10:00:00,Japan,Japan,JP,448.19,527.38,18.2,11.8,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-04 11:00:00,Japan,Japan,JP,462.43,544.08,15.59,12.29,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-04 12:00:00,Japan,Japan,JP,460.21,541.57,15.99,12.22,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-04 13:00:00,Japan,Japan,JP,458.26,539.53,16.34,12.21,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-04 14:00:00,Japan,Japan,JP,460.89,542.63,15.86,12.41,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-04 15:00:00,Japan,Japan,JP,437.68,515.42,20.12,11.73,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-04 16:00:00,Japan,Japan,JP,455.68,536.38,16.82,12.55,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-04 17:00:00,Japan,Japan,JP,457.68,538.82,16.45,12.58,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-04 18:00:00,Japan,Japan,JP,455.13,535.7,16.92,12.49,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-04 19:00:00,Japan,Japan,JP,457.35,538.15,16.52,12.47,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-04 20:00:00,Japan,Japan,JP,458.0,539.26,16.39,12.42,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-04 21:00:00,Japan,Japan,JP,461.24,543.22,15.8,12.25,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-04 22:00:00,Japan,Japan,JP,454.83,536.39,16.97,13.49,,True,ESTIMATED_MODE_BREAKDOWN
2021-01-04 23:00:00,Japan,Japan,JP,439.31,519.13,19.82,16.63,,True,ESTIMATED_MODE_BREAKDOWN
