Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2021-01-01 00:00:00,Australia,Northern Territory,AU-NT,367.44,488.2,0.69,0.69,ntesmo.com.au,False,
2021-01-01 01:00:00,Australia,Northern Territory,AU-NT,367.51,488.25,0.67,0.67,ntesmo.com.au,False,
2021-01-01 02:00:00,Australia,Northern Territory,AU-NT,367.61,488.32,0.64,0.64,ntesmo.com.au,False,
2021-01-01 03:00:00,Australia,Northern Territory,AU-NT,367.69,488.38,0.62,0.62,ntesmo.com.au,False,
2021-01-01 04:00:00,Australia,Northern Territory,AU-NT,367.75,488.42,0.61,0.61,ntesmo.com.au,False,
2021-01-01 05:00:00,Australia,Northern Territory,AU-NT,368.0,488.6,0.54,0.54,ntesmo.com.au,False,
2021-01-01 06:00:00,Australia,Northern Territory,AU-NT,368.14,488.69,0.5,0.5,ntesmo.com.au,False,
2021-01-01 07:00:00,Australia,Northern Territory,AU-NT,368.15,488.7,0.5,0.5,ntesmo.com.au,False,
2021-01-01 08:00:00,Australia,Northern Territory,AU-NT,368.12,488.68,0.51,0.51,ntesmo.com.au,False,
2021-01-01 09:00:00,Australia,Northern Territory,AU-NT,368.1,488.67,0.51,0.51,ntesmo.com.au,False,
2021-01-01 10:00:00,Australia,Northern Territory,AU-NT,368.05,488.63,0.53,0.53,ntesmo.com.au,False,
2021-01-01 11:00:00,Australia,Northern Territory,AU-NT,367.97,488.57,0.55,0.55,ntesmo.com.au,False,
2021-01-01 12:00:00,Australia,Northern Territory,AU-NT,367.86,488.5,0.58,0.58,ntesmo.com.au,False,
2021-01-01 13:00:00,Australia,Northern Territory,AU-NT,367.71,488.39,0.62,0.62,ntesmo.com.au,False,
2021-01-01 14:00:00,Australia,Northern Territory,AU-NT,367.55,488.28,0.66,0.66,ntesmo.com.au,False,
2021-01-01 15:00:00,Australia,Northern Territory,AU-NT,367.41,488.18,0.7,0.7,ntesmo.com.au,False,
2021-01-01 16:00:00,Australia,Northern Territory,AU-NT,367.3,488.1,0.73,0.73,ntesmo.com.au,False,
2021-01-01 17:00:00,Australia,Northern Territory,AU-NT,367.26,488.07,0.74,0.74,ntesmo.com.au,False,
2021-01-01 18:00:00,Australia,Northern Territory,AU-NT,367.24,488.06,0.75,0.75,ntesmo.com.au,False,
2021-01-01 19:00:00,Australia,Northern Territory,AU-NT,367.26,488.07,0.74,0.74,ntesmo.com.au,False,
2021-01-01 20:00:00,Australia,Northern Territory,AU-NT,367.35,488.14,0.72,0.72,ntesmo.com.au,False,
2021-01-01 21:00:00,Australia,Northern Territory,AU-NT,367.4,488.18,0.7,0.7,ntesmo.com.au,False,
2021-01-01 22:00:00,Australia,Northern Territory,AU-NT,367.51,488.25,0.67,0.67,ntesmo.com.au,False,
