Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2021-01-01 00:00:00,Poland,Poland,PL,829.51,924.39,10.66,8.71,entsoe.eu,False,
2021-01-01 01:00:00,Poland,Poland,PL,850.4,946.98,8.37,7.26,entsoe.eu,False,
2021-01-01 02:00:00,Poland,Poland,PL,847.69,944.09,8.68,7.41,entsoe.eu,False,
2021-01-01 03:00:00,Poland,Poland,PL,845.05,941.29,9.04,7.53,entsoe.eu,False,
2021-01-01 04:00:00,Poland,Poland,PL,841.53,937.85,9.36,7.72,entsoe.eu,False,
2021-01-01 05:00:00,Poland,Poland,PL,842.94,939.23,9.27,7.63,entsoe.eu,False,
2021-01-01 06:00:00,Poland,Poland,PL,843.0,939.44,9.2,7.54,entsoe.eu,False,
2021-01-01 07:00:00,Poland,Poland,PL,847.48,944.11,8.75,7.36,entsoe.eu,False,
2021-01-01 08:00:00,Poland,Poland,PL,844.7,940.91,9.19,7.84,entsoe.eu,False,
2021-01-01 09:00:00,Poland,Poland,PL,830.75,925.62,10.91,9.22,entsoe.eu,False,
2021-01-01 10:00:00,Poland,Poland,PL,844.77,940.42,9.88,8.53,entsoe.eu,False,
2021-01-01 11:00:00,Poland,Poland,PL,848.35,944.23,10.04,8.71,entsoe.eu,False,
2021-01-01 12:00:00,Poland,Poland,PL,850.51,946.43,10.15,8.61,entsoe.eu,False,
2021-01-01 13:00:00,Poland,Poland,PL,855.56,951.78,9.88,8.36,entsoe.eu,False,
2021-01-01 14:00:00,Poland,Poland,PL,860.96,957.26,9.38,7.99,entsoe.eu,False,
2021-01-01 15:00:00,Poland,Poland,PL,855.01,950.32,10.03,8.25,entsoe.eu,False,
2021-01-01 16:00:00,Poland,Poland,PL,868.31,963.68,8.79,7.52,entsoe.eu,False,
2021-01-01 17:00:00,Poland,Poland,PL,869.68,964.96,8.3,7.16,entsoe.eu,False,
2021-01-01 18:00:00,Poland,Poland,PL,867.55,962.67,8.08,6.9,entsoe.eu,False,
2021-01-01 19:00:00,Poland,Poland,PL,849.48,944.2,9.45,7.74,entsoe.eu,False,
2021-01-01 20:00:00,Poland,Poland,PL,847.61,942.53,9.55,7.82,entsoe.eu,False,
2021-01-01 21:00:00,Poland,Poland,PL,829.34,923.79,10.94,8.76,entsoe.eu,False,
2021-01-01 22:00:00,Poland,Poland,PL,815.59,909.72,12.01,9.51,entsoe.eu,False,
2021-01-01 23:00:00,Poland,Poland,PL,835.21,930.54,10.13,8.35,entsoe.eu,False,
2021-01-02 00:00:00,Poland,Poland,PL,838.23,933.62,9.87,8.26,entsoe.eu,False,
2021-01-02 01:00:00,Poland,Poland,PL,834.28,929.44,10.23,8.69,entsoe.eu,False,
2021-01-02 02:00:00,Poland,Poland,PL,830.61,925.59,10.61,8.93,entsoe.eu,False,
2021-01-02 03:00:00,Poland,Poland,PL,826.38,921.18,11.05,9.21,entsoe.eu,False,
2021-01-02 04:00:00,Poland,Poland,PL,824.87,919.66,11.12,9.21,entsoe.eu,False,
2021-01-02 05:00:00,Poland,Poland,PL,825.35,920.17,11.14,9.14,entsoe.eu,False,
2021-01-02 06:00:00,Poland,Poland,PL,832.45,927.41,10.59,8.7,entsoe.eu,False,
2021-01-02 07:00:00,Poland,Poland,PL,827.04,921.19,11.41,9.15,entsoe.eu,False,
2021-01-02 08:00:00,Poland,Poland,PL,832.95,926.84,11.09,9.13,entsoe.eu,False,
2021-01-02 09:00:00,Poland,Poland,PL,815.59,907.82,13.25,11.08,entsoe.eu,False,
2021-01-02 10:00:00,Poland,Poland,PL,812.11,904.33,14.14,11.78,entsoe.eu,False,
2021-01-02 11:00:00,Poland,Poland,PL,833.15,926.88,12.27,10.48,entsoe.eu,False,
2021-01-02 12:00:00,Poland,Poland,PL,838.92,932.9,11.67,9.7,entsoe.eu,False,
2021-01-02 13:00:00,Poland,Poland,PL,847.61,942.08,10.76,8.79,entsoe.eu,False,
2021-01-02 14:00:00,Poland,Poland,PL,856.9,951.77,9.14,7.24,entsoe.eu,False,
2021-01-02 15:00:00,Poland,Poland,PL,854.88,948.99,9.77,7.7,entsoe.eu,False,
2021-01-02 16:00:00,Poland,Poland,PL,851.89,945.4,10.02,8.14,entsoe.eu,False,
2021-01-02 17:00:00,Poland,Poland,PL,852.14,945.93,10.95,9.29,entsoe.eu,False,
2021-01-02 18:00:00,Poland,Poland,PL,841.34,934.85,13.65,11.77,entsoe.eu,False,
2021-01-02 19:00:00,Poland,Poland,PL,840.55,934.67,14.19,12.31,entsoe.eu,False,
2021-01-02 20:00:00,Poland,Poland,PL,836.46,930.82,14.24,12.08,entsoe.eu,False,
2021-01-02 21:00:00,Poland,Poland,PL,842.27,937.06,11.14,8.98,entsoe.eu,False,
2021-01-02 22:00:00,Poland,Poland,PL,837.04,931.87,10.42,8.25,entsoe.eu,False,
2021-01-02 23:00:00,Poland,Poland,PL,806.02,899.98,12.85,9.93,entsoe.eu,False,
2021-01-03 00:00:00,Poland,Poland,PL,799.55,893.72,13.01,10.18,entsoe.eu,False,
2021-01-03 01:00:00,Poland,Poland,PL,796.82,890.3,13.63,10.97,entsoe.eu,False,
2021-01-03 02:00:00,Poland,Poland,PL,783.48,876.09,14.87,12.14,entsoe.eu,False,
2021-01-03 03:00:00,Poland,Poland,PL,760.67,851.67,17.08,14.01,entsoe.eu,False,
2021-01-03 04:00:00,Poland,Poland,PL,750.28,840.4,18.15,15.22,entsoe.eu,False,
2021-01-03 05:00:00,Poland,Poland,PL,742.89,832.11,19.06,16.16,entsoe.eu,False,
2021-01-03 06:00:00,Poland,Poland,PL,745.42,834.26,18.98,16.67,entsoe.eu,False,
2021-01-03 07:00:00,Poland,Poland,PL,724.41,811.42,21.52,18.78,entsoe.eu,False,
2021-01-03 08:00:00,Poland,Poland,PL,716.0,801.8,22.63,19.89,entsoe.eu,False,
2021-01-03 09:00:00,Poland,Poland,PL,694.43,778.73,24.9,22.08,entsoe.eu,False,
2021-01-03 10:00:00,Poland,Poland,PL,705.51,790.03,24.1,21.59,entsoe.eu,False,
2021-01-03 11:00:00,Poland,Poland,PL,708.51,792.9,24.03,21.63,entsoe.eu,False,
2021-01-03 12:00:00,Poland,Poland,PL,701.95,785.53,24.68,22.38,entsoe.eu,False,
2021-01-03 13:00:00,Poland,Poland,PL,686.81,769.44,25.8,23.38,entsoe.eu,False,
2021-01-03 14:00:00,Poland,Poland,PL,698.16,781.02,24.8,22.69,entsoe.eu,False,
2021-01-03 15:00:00,Poland,Poland,PL,694.73,776.88,25.81,23.59,entsoe.eu,False,
2021-01-03 16:00:00,Poland,Poland,PL,704.52,786.85,26.97,25.07,entsoe.eu,False,
2021-01-03 17:00:00,Poland,Poland,PL,709.02,791.48,27.45,25.73,entsoe.eu,False,
2021-01-03 18:00:00,Poland,Poland,PL,695.29,777.46,28.62,26.58,entsoe.eu,False,
2021-01-03 19:00:00,Poland,Poland,PL,686.0,768.42,28.87,26.51,entsoe.eu,False,
2021-01-03 20:00:00,Poland,Poland,PL,696.78,780.77,26.58,24.05,entsoe.eu,False,
2021-01-03 21:00:00,Poland,Poland,PL,711.3,796.25,22.97,20.54,entsoe.eu,False,
