Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2021-01-01 00:00:00,Moldova,Moldova,MD,391.18,508.73,3.85,3.75,moldelectrica.md,False,
2021-01-01 01:00:00,Moldova,Moldova,MD,431.63,549.79,3.95,3.87,moldelectrica.md,False,
2021-01-01 02:00:00,Moldova,Moldova,MD,429.49,547.6,4.02,4.02,moldelectrica.md,False,
2021-01-01 03:00:00,Moldova,Moldova,MD,412.31,530.07,4.02,4.02,moldelectrica.md,False,
2021-01-01 04:00:00,Moldova,Moldova,MD,421.76,539.5,4.08,4.0,moldelectrica.md,False,
2021-01-01 05:00:00,Moldova,Moldova,MD,405.71,522.81,4.35,4.07,moldelectrica.md,False,
2021-01-01 06:00:00,Moldova,Moldova,MD,400.73,516.21,5.25,4.08,moldelectrica.md,False,
2021-01-01 07:00:00,Moldova,Moldova,MD,426.64,544.97,3.61,3.53,moldelectrica.md,False,
2021-01-01 08:00:00,Moldova,Moldova,MD,418.0,534.03,4.77,3.54,moldelectrica.md,False,
2021-01-01 09:00:00,Moldova,Moldova,MD,373.34,488.0,5.09,3.56,moldelectrica.md,False,
2021-01-01 10:00:00,Moldova,Moldova,MD,442.52,560.83,3.77,3.3,moldelectrica.md,False,
2021-01-01 11:00:00,Moldova,Moldova,MD,419.16,537.26,3.64,3.3,moldelectrica.md,False,
2021-01-01 12:00:00,Moldova,Moldova,MD,420.15,538.85,3.29,3.26,moldelectrica.md,False,
2021-01-01 13:00:00,Moldova,Moldova,MD,438.0,557.12,3.23,3.23,moldelectrica.md,False,
2021-01-01 14:00:00,Moldova,Moldova,MD,385.75,501.05,5.02,3.47,moldelectrica.md,False,
2021-01-01 15:00:00,Moldova,Moldova,MD,418.76,537.31,3.02,2.79,moldelectrica.md,False,
2021-01-01 16:00:00,Moldova,Moldova,MD,417.42,536.4,2.71,2.71,moldelectrica.md,False,
2021-01-01 17:00:00,Moldova,Moldova,MD,415.31,533.71,3.09,2.82,moldelectrica.md,False,
2021-01-01 18:00:00,Moldova,Moldova,MD,407.81,526.09,3.1,2.9,moldelectrica.md,False,
2021-01-01 19:00:00,Moldova,Moldova,MD,434.56,551.75,4.26,3.16,moldelectrica.md,False,
2021-01-01 20:00:00,Moldova,Moldova,MD,399.71,517.09,3.67,3.2,moldelectrica.md,False,
2021-01-01 21:00:00,Moldova,Moldova,MD,449.32,568.5,3.29,3.29,moldelectrica.md,False,
2021-01-01 22:00:00,Moldova,Moldova,MD,471.49,590.33,3.97,3.73,moldelectrica.md,False,
2021-01-01 23:00:00,Moldova,Moldova,MD,406.44,522.62,4.93,4.13,moldelectrica.md,False,
2021-01-02 00:00:00,Moldova,Moldova,MD,423.21,541.1,4.12,4.11,moldelectrica.md,False,
2021-01-02 01:00:00,Moldova,Moldova,MD,426.78,544.76,4.13,4.13,moldelectrica.md,False,
2021-01-02 02:00:00,Moldova,Moldova,MD,436.25,554.41,4.11,4.11,moldelectrica.md,False,
2021-01-02 03:00:00,Moldova,Moldova,MD,381.07,498.16,4.14,4.14,moldelectrica.md,False,
2021-01-02 04:00:00,Moldova,Moldova,MD,382.78,500.22,4.0,4.0,moldelectrica.md,False,
2021-01-02 05:00:00,Moldova,Moldova,MD,380.75,496.46,4.83,3.85,moldelectrica.md,False,
