Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2021-01-01 00:00:00,Denmark,Denmark,DK,125.91,200.06,82.01,68.89,entsoe.eu,False,
2021-01-01 01:00:00,Denmark,Denmark,DK,111.82,185.55,83.46,69.98,entsoe.eu,False,
2021-01-01 02:00:00,Denmark,Denmark,DK,108.75,182.36,83.75,69.86,entsoe.eu,False,
2021-01-01 03:00:00,Denmark,Denmark,DK,111.82,186.0,83.35,69.43,entsoe.eu,False,
2021-01-01 04:00:00,Denmark,Denmark,DK,119.12,194.65,82.42,69.01,entsoe.eu,False,
2021-01-01 05:00:00,Denmark,Denmark,DK,123.37,201.1,81.9,68.98,entsoe.eu,False,
2021-01-01 06:00:00,Denmark,Denmark,DK,127.28,205.96,80.91,68.18,entsoe.eu,False,
2021-01-01 07:00:00,Denmark,Denmark,DK,127.55,209.08,80.62,68.19,entsoe.eu,False,
2021-01-01 08:00:00,Denmark,Denmark,DK,134.09,211.97,79.81,67.04,entsoe.eu,False,
2021-01-01 09:00:00,Denmark,Denmark,DK,143.06,223.54,78.63,67.18,entsoe.eu,False,
2021-01-01 10:00:00,Denmark,Denmark,DK,143.13,222.51,78.59,67.28,entsoe.eu,False,
2021-01-01 11:00:00,Denmark,Denmark,DK,155.73,234.69,76.77,65.14,entsoe.eu,False,
2021-01-01 12:00:00,Denmark,Denmark,DK,160.02,241.02,76.04,64.53,entsoe.eu,False,
2021-01-01 13:00:00,Denmark,Denmark,DK,153.8,235.38,76.57,65.21,entsoe.eu,False,
2021-01-01 14:00:00,Denmark,Denmark,DK,170.72,254.22,74.6,63.91,entsoe.eu,False,
2021-01-01 15:00:00,Denmark,Denmark,DK,177.93,263.57,73.32,62.98,entsoe.eu,False,
2021-01-01 16:00:00,Denmark,Denmark,DK,189.16,274.39,72.08,61.9,entsoe.eu,False,
2021-01-01 17:00:00,Denmark,Denmark,DK,188.36,274.03,72.46,62.48,entsoe.eu,False,
2021-01-01 18:00:00,Denmark,Denmark,DK,185.7,271.2,72.78,62.26,entsoe.eu,False,
2021-01-01 19:00:00,Denmark,Denmark,DK,180.18,264.55,72.98,62.07,entsoe.eu,False,
