Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2021-01-01 00:00:00,Bangladesh,Bangladesh,BD,396.67,531.33,1.06,1.06,erp.pgcb.gov.bd,False,
2021-01-01 01:00:00,Bangladesh,Bangladesh,BD,397.61,536.75,1.02,1.02,erp.pgcb.gov.bd,False,
2021-01-01 02:00:00,Bangladesh,Bangladesh,BD,398.17,538.56,1.15,1.15,erp.pgcb.gov.bd,False,
2021-01-01 03:00:00,Bangladesh,Bangladesh,BD,399.33,541.42,1.84,1.84,erp.pgcb.gov.bd,False,
2021-01-01 04:00:00,Bangladesh,Bangladesh,BD,432.63,559.99,4.54,4.54,erp.pgcb.gov.bd,False,
2021-01-01 05:00:00,Bangladesh,Bangladesh,BD,396.65,538.77,2.32,2.32,erp.pgcb.gov.bd,False,
2021-01-01 06:00:00,Bangladesh,Bangladesh,BD,395.73,537.68,2.32,2.32,erp.pgcb.gov.bd,False,
2021-01-01 07:00:00,Bangladesh,Bangladesh,BD,395.45,538.45,2.17,2.17,erp.pgcb.gov.bd,False,
2021-01-01 08:00:00,Bangladesh,Bangladesh,BD,396.94,537.28,2.13,2.13,erp.pgcb.gov.bd,False,
2021-01-01 09:00:00,Bangladesh,Bangladesh,BD,398.37,535.95,1.9,1.9,erp.pgcb.gov.bd,False,
2021-01-01 10:00:00,Bangladesh,Bangladesh,BD,399.4,532.91,1.54,1.54,erp.pgcb.gov.bd,False,
2021-01-01 11:00:00,Bangladesh,Bangladesh,BD,400.9,537.55,1.02,1.02,erp.pgcb.gov.bd,False,
2021-01-01 12:00:00,Bangladesh,Bangladesh,BD,408.01,560.29,0.85,0.85,erp.pgcb.gov.bd,False,
2021-01-01 13:00:00,Bangladesh,Bangladesh,BD,406.28,560.52,0.81,0.81,erp.pgcb.gov.bd,False,
