Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2021-01-01 00:00:00,Portugal,Portugal,PT,58.25,97.96,86.88,86.88,entsoe.eu,False,
2021-01-01 01:00:00,Portugal,Portugal,PT,60.33,104.24,85.32,85.32,entsoe.eu,False,
2021-01-01 02:00:00,Portugal,Portugal,PT,63.54,110.72,83.72,81.84,entsoe.eu,False,
2021-01-01 03:00:00,Portugal,Portugal,PT,60.15,105.54,85.57,79.84,entsoe.eu,False,
2021-01-01 04:00:00,Portugal,Portugal,PT,57.91,102.57,86.51,80.21,entsoe.eu,False,
2021-01-01 05:00:00,Portugal,Portugal,PT,57.13,102.67,86.47,80.12,entsoe.eu,False,
2021-01-01 06:00:00,Portugal,Portugal,PT,60.15,106.69,85.86,78.67,entsoe.eu,False,
2021-01-01 07:00:00,Portugal,Portugal,PT,57.99,104.23,86.26,80.0,entsoe.eu,False,
2021-01-01 08:00:00,Portugal,Portugal,PT,56.4,102.05,86.59,80.27,entsoe.eu,False,
2021-01-01 09:00:00,Portugal,Portugal,PT,52.95,96.65,87.49,81.48,entsoe.eu,False,
2021-01-01 10:00:00,Portugal,Portugal,PT,49.41,91.57,88.24,82.14,entsoe.eu,False,
2021-01-01 11:00:00,Portugal,Portugal,PT,50.02,91.72,88.15,80.95,entsoe.eu,False,
2021-01-01 12:00:00,Portugal,Portugal,PT,47.51,87.43,88.83,82.45,entsoe.eu,False,
2021-01-01 13:00:00,Portugal,Portugal,PT,44.02,82.17,89.53,84.36,entsoe.eu,False,
2021-01-01 14:00:00,Portugal,Portugal,PT,55.24,96.65,86.77,81.21,entsoe.eu,False,
2021-01-01 15:00:00,Portugal,Portugal,PT,67.57,113.25,83.05,79.3,entsoe.eu,False,
2021-01-01 16:00:00,Portugal,Portugal,PT,82.47,130.08,80.16,79.56,entsoe.eu,False,
2021-01-01 17:00:00,Portugal,Portugal,PT,85.28,125.09,82.94,82.94,entsoe.eu,False,
2021-01-01 18:00:00,Portugal,Portugal,PT,82.71,119.87,84.2,84.2,entsoe.eu,False,
2021-01-01 19:00:00,Portugal,Portugal,PT,72.98,106.86,87.28,87.28,entsoe.eu,False,
2021-01-01 20:00:00,Portugal,Portugal,PT,69.48,103.07,87.78,87.78,entsoe.eu,False,
2021-01-01 21:00:00,Portugal,Portugal,PT,82.61,120.15,84.41,84.41,entsoe.eu,False,
2021-01-01 22:00:00,Portugal,Portugal,PT,74.87,113.96,85.3,83.05,entsoe.eu,False,
2021-01-01 23:00:00,Portugal,Portugal,PT,81.7,129.6,81.11,74.21,entsoe.eu,False,
2021-01-02 00:00:00,Portugal,Portugal,PT,79.55,128.57,81.09,71.67,entsoe.eu,False,
2021-01-02 01:00:00,Portugal,Portugal,PT,78.63,128.26,81.54,72.16,entsoe.eu,False,
2021-01-02 02:00:00,Portugal,Portugal,PT,74.24,121.66,83.19,72.41,entsoe.eu,False,
2021-01-02 03:00:00,Portugal,Portugal,PT,73.75,121.86,83.07,72.23,entsoe.eu,False,
2021-01-02 04:00:00,Portugal,Portugal,PT,71.37,120.53,83.51,74.34,entsoe.eu,False,
