Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2021-01-01 00:00:00,Czechia,Czechia,CZ,563.91,587.59,43.27,5.13,ceps.cz,False,
2021-01-01 01:00:00,Czechia,Czechia,CZ,554.46,580.14,43.82,5.36,ceps.cz,False,
2021-01-01 02:00:00,Czechia,Czechia,CZ,552.96,579.54,43.88,5.67,ceps.cz,False,
2021-01-01 03:00:00,Czechia,Czechia,CZ,557.76,585.17,43.32,5.61,ceps.cz,False,
2021-01-01 04:00:00,Czechia,Czechia,CZ,551.33,577.88,43.98,5.63,ceps.cz,False,
2021-01-01 05:00:00,Czechia,Czechia,CZ,544.46,571.53,44.52,5.99,ceps.cz,False,
2021-01-01 06:00:00,Czechia,Czechia,CZ,538.13,564.28,45.09,6.49,ceps.cz,False,
2021-01-01 07:00:00,Czechia,Czechia,CZ,528.33,554.29,46.11,6.91,ceps.cz,False,
2021-01-01 08:00:00,Czechia,Czechia,CZ,526.37,553.36,46.01,7.86,ceps.cz,False,
2021-01-01 09:00:00,Czechia,Czechia,CZ,517.03,543.88,47.02,9.25,ceps.cz,False,
2021-01-01 10:00:00,Czechia,Czechia,CZ,512.69,538.85,47.45,9.65,ceps.cz,False,
2021-01-01 11:00:00,Czechia,Czechia,CZ,527.1,551.71,46.41,9.13,ceps.cz,False,
2021-01-01 12:00:00,Czechia,Czechia,CZ,530.81,555.61,45.9,8.52,ceps.cz,False,
2021-01-01 13:00:00,Czechia,Czechia,CZ,542.56,567.92,44.87,7.27,ceps.cz,False,
2021-01-01 14:00:00,Czechia,Czechia,CZ,544.48,570.31,44.66,6.97,ceps.cz,False,
2021-01-01 15:00:00,Czechia,Czechia,CZ,557.52,582.93,43.97,7.47,ceps.cz,False,
2021-01-01 16:00:00,Czechia,Czechia,CZ,568.64,594.91,42.53,6.78,ceps.cz,False,
2021-01-01 17:00:00,Czechia,Czechia,CZ,572.23,598.46,42.57,7.55,ceps.cz,False,
2021-01-01 18:00:00,Czechia,Czechia,CZ,577.1,603.64,42.15,7.41,ceps.cz,False,
2021-01-01 19:00:00,Czechia,Czechia,CZ,582.36,609.48,41.14,6.27,ceps.cz,False,
2021-01-01 20:00:00,Czechia,Czechia,CZ,578.36,605.02,41.41,5.32,ceps.cz,False,
2021-01-01 21:00:00,Czechia,Czechia,CZ,578.21,604.8,41.39,5.04,ceps.cz,False,
2021-01-01 22:00:00,Czechia,Czechia,CZ,572.17,598.81,41.86,5.17,ceps.cz,False,
2021-01-01 23:00:00,Czechia,Czechia,CZ,566.02,594.93,42.15,5.28,ceps.cz,False,
2021-01-02 00:00:00,Czechia,Czechia,CZ,544.51,574.77,43.88,5.64,ceps.cz,False,
