Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2021-01-01 00:00:00,Great Britain,Great Britain,GB,156.05,233.77,59.0,32.2, nationalgrideso.com; elexon.co.uk,False,
2021-01-02 11:00:00,Great Britain,Great Britain,GB,198.62,277.44,50.78,31.76, nationalgrideso.com; elexon.co.uk,False,
2021-01-02 12:00:00,Great Britain,Great Britain,GB,199.8,278.56,50.59,31.89, nationalgrideso.com; elexon.co.uk,False,
2021-01-02 13:00:00,Great Britain,Great Britain,GB,211.35,292.02,47.72,28.54, nationalgrideso.com; elexon.co.uk,False,
2021-01-02 14:00:00,Great Britain,Great Britain,GB,223.54,306.33,44.7,24.81, nationalgrideso.com; elexon.co.uk,False,
2021-01-02 15:00:00,Great Britain,Great Britain,GB,232.8,316.49,42.76,23.28, nationalgrideso.com; elexon.co.uk,False,
2021-01-02 16:00:00,Great Britain,Great Britain,GB,240.02,325.16,41.15,22.17, nationalgrideso.com; elexon.co.uk,False,
2021-01-02 17:00:00,Great Britain,Great Britain,GB,239.55,324.11,41.54,23.89, nationalgrideso.com; elexon.co.uk,False,
2021-01-02 18:00:00,Great Britain,Great Britain,GB,242.54,327.92,40.84,22.74, nationalgrideso.com; elexon.co.uk,False,
2021-01-02 19:00:00,Great Britain,Great Britain,GB,234.14,319.65,41.54,22.4, nationalgrideso.com; elexon.co.uk,False,
2021-01-02 20:00:00,Great Britain,Great Britain,GB,224.95,309.07,43.51,22.88, nationalgrideso.com; elexon.co.uk,False,
2021-01-02 21:00:00,Great Britain,Great Britain,GB,207.64,288.94,47.17,25.12, nationalgrideso.com; elexon.co.uk,False,
2021-01-02 22:00:00,Great Britain,Great Britain,GB,183.92,262.55,51.78,27.75, nationalgrideso.com; elexon.co.uk,False,
2021-01-02 23:00:00,Great Britain,Great Britain,GB,162.93,237.32,57.14,30.56, nationalgrideso.com; elexon.co.uk,False,
2021-01-03 00:00:00,Great Britain,Great Britain,GB,151.39,223.17,60.33,32.34, nationalgrideso.com; elexon.co.uk,False,
2021-01-03 01:00:00,Great Britain,Great Britain,GB,147.8,219.12,61.21,32.97, nationalgrideso.com; elexon.co.uk,False,
2021-01-03 02:00:00,Great Britain,Great Britain,GB,135.68,204.44,64.41,34.81, nationalgrideso.com; elexon.co.uk,False,
2021-01-03 03:00:00,Great Britain,Great Britain,GB,126.44,192.85,66.87,36.7, nationalgrideso.com; elexon.co.uk,False,
2021-01-03 04:00:00,Great Britain,Great Britain,GB,123.59,189.46,67.62,37.69, nationalgrideso.com; elexon.co.uk,False,
2021-01-03 05:00:00,Great Britain,Great Britain,GB,128.92,196.35,66.15,36.47, nationalgrideso.com; elexon.co.uk,False,
2021-01-03 06:00:00,Great Britain,Great Britain,GB,129.41,196.41,66.1,36.95, nationalgrideso.com; elexon.co.uk,False,
2021-01-03 07:00:00,Great Britain,Great Britain,GB,140.75,210.12,63.48,36.48, nationalgrideso.com; elexon.co.uk,False,
2021-01-03 08:00:00,Great Britain,Great Britain,GB,142.65,211.08,63.26,37.06, nationalgrideso.com; elexon.co.uk,False,
2021-01-03 09:00:00,Great Britain,Great Britain,GB,151.21,222.6,61.09,38.21, nationalgrideso.com; elexon.co.uk,False,
2021-01-03 10:00:00,Great Britain,Great Britain,GB,165.27,238.44,58.84,38.71, nationalgrideso.com; elexon.co.uk,False,
2021-01-03 11:00:00,Great Britain,Great Britain,GB,179.65,255.05,55.99,37.06, nationalgrideso.com; elexon.co.uk,False,
2021-01-03 12:00:00,Great Britain,Great Britain,GB,189.01,267.18,53.4,36.01, nationalgrideso.com; elexon.co.uk,False,
2021-01-03 13:00:00,Great Britain,Great Britain,GB,183.41,260.41,54.27,35.93, nationalgrideso.com; elexon.co.uk,False,
2021-01-03 14:00:00,Great Britain,Great Britain,GB,191.6,269.58,52.37,33.53, nationalgrideso.com; elexon.co.uk,False,
2021-01-03 15:00:00,Great Britain,Great Britain,GB,193.07,271.41,51.39,32.47, nationalgrideso.com; elexon.co.uk,False,
2021-01-03 16:00:00,Great Britain,Great Britain,GB,199.63,278.78,50.23,32.23, nationalgrideso.com; elexon.co.uk,False,
2021-01-03 17:00:00,Great Britain,Great Britain,GB,205.33,285.2,49.11,31.94, nationalgrideso.com; elexon.co.uk,False,
2021-01-03 18:00:00,Great Britain,Great Britain,GB,200.54,280.06,49.91,32.37, nationalgrideso.com; elexon.co.uk,False,
2021-01-03 19:00:00,Great Britain,Great Britain,GB,186.91,263.93,53.04,34.37, nationalgrideso.com; elexon.co.uk,False,
2021-01-03 20:00:00,Great Britain,Great Britain,GB,164.32,238.3,57.66,37.43, nationalgrideso.com; elexon.co.uk,False,
2021-01-03 21:00:00,Great Britain,Great Britain,GB,146.06,218.04,61.5,39.56, nationalgrideso.com; elexon.co.uk,False,
2021-01-03 22:00:00,Great Britain,Great Britain,GB,135.79,206.66,64.01,41.4, nationalgrideso.com; elexon.co.uk,False,
2021-01-03 23:00:00,Great Britain,Great Britain,GB,112.5,178.35,70.39,45.21, nationalgrideso.com; elexon.co.uk,False,
2021-01-04 00:00:00,Great Britain,Great Britain,GB,102.65,166.5,73.1,46.71, nationalgrideso.com; elexon.co.uk,False,
2021-01-04 01:00:00,Great Britain,Great Britain,GB,102.92,166.46,72.91,46.68, nationalgrideso.com; elexon.co.uk,False,
2021-01-04 02:00:00,Great Britain,Great Britain,GB,101.06,162.89,73.68,46.78, nationalgrideso.com; elexon.co.uk,False,
2021-01-04 03:00:00,Great Britain,Great Britain,GB,99.46,160.68,74.15,47.27, nationalgrideso.com; elexon.co.uk,False,
2021-01-04 04:00:00,Great Britain,Great Britain,GB,94.18,154.34,75.34,48.46, nationalgrideso.com; elexon.co.uk,False,
2021-01-04 05:00:00,Great Britain,Great Britain,GB,96.57,156.94,74.65,49.05, nationalgrideso.com; elexon.co.uk,False,
2021-01-04 06:00:00,Great Britain,Great Britain,GB,118.94,184.04,68.63,45.5, nationalgrideso.com; elexon.co.uk,False,
2021-01-04 07:00:00,Great Britain,Great Britain,GB,161.52,236.22,57.41,39.51, nationalgrideso.com; elexon.co.uk,False,
2021-01-04 08:00:00,Great Britain,Great Britain,GB,183.59,258.47,53.61,38.42, nationalgrideso.com; elexon.co.uk,False,
2021-01-04 09:00:00,Great Britain,Great Britain,GB,192.26,266.98,52.67,37.89, nationalgrideso.com; elexon.co.uk,False,
2021-01-04 10:00:00,Great Britain,Great Britain,GB,197.16,272.5,51.9,38.19, nationalgrideso.com; elexon.co.uk,False,
2021-01-04 11:00:00,Great Britain,Great Britain,GB,196.51,271.59,51.69,37.9, nationalgrideso.com; elexon.co.uk,False,
2021-01-04 12:00:00,Great Britain,Great Britain,GB,197.43,272.36,51.32,37.11, nationalgrideso.com; elexon.co.uk,False,
2021-01-04 13:00:00,Great Britain,Great Britain,GB,199.69,274.84,50.75,36.17, nationalgrideso.com; elexon.co.uk,False,
2021-01-04 14:00:00,Great Britain,Great Britain,GB,200.97,276.46,50.22,35.84, nationalgrideso.com; elexon.co.uk,False,
2021-01-04 15:00:00,Great Britain,Great Britain,GB,206.28,283.64,48.82,34.58, nationalgrideso.com; elexon.co.uk,False,
2021-01-04 16:00:00,Great Britain,Great Britain,GB,204.11,280.69,49.73,33.99, nationalgrideso.com; elexon.co.uk,False,
2021-01-04 17:00:00,Great Britain,Great Britain,GB,209.09,287.13,48.56,32.91, nationalgrideso.com; elexon.co.uk,False,
2021-01-04 18:00:00,Great Britain,Great Britain,GB,209.38,287.7,48.45,32.62, nationalgrideso.com; elexon.co.uk,False,
2021-01-04 19:00:00,Great Britain,Great Britain,GB,209.55,287.84,48.43,31.75, nationalgrideso.com; elexon.co.uk,False,
2021-01-04 20:00:00,Great Britain,Great Britain,GB,192.09,267.87,52.25,34.0, nationalgrideso.com; elexon.co.uk,False,
2021-01-04 21:00:00,Great Britain,Great Britain,GB,171.99,246.57,55.53,35.87, nationalgrideso.com; elexon.co.uk,False,
2021-01-04 22:00:00,Great Britain,Great Britain,GB,156.12,225.95,59.24,38.14, nationalgrideso.com; elexon.co.uk,False,
2021-01-04 23:00:00,Great Britain,Great Britain,GB,135.96,198.65,64.15,40.37, nationalgrideso.com; elexon.co.uk,False,
2021-01-05 00:00:00,Great Britain,Great Britain,GB,135.68,195.46,64.23,39.57, nationalgrideso.com; elexon.co.uk,False,
2021-01-05 01:00:00,Great Britain,Great Britain,GB,138.13,198.65,63.56,38.94, nationalgrideso.com; elexon.co.uk,False,
2021-01-05 02:00:00,Great Britain,Great Britain,GB,137.07,197.34,63.81,39.05, nationalgrideso.com; elexon.co.uk,False,
2021-01-05 03:00:00,Great Britain,Great Britain,GB,130.54,188.97,65.67,40.37, nationalgrideso.com; elexon.co.uk,False,
2021-01-05 04:00:00,Great Britain,Great Britain,GB,126.85,184.1,66.85,41.13, nationalgrideso.com; elexon.co.uk,False,
2021-01-05 05:00:00,Great Britain,Great Britain,GB,134.91,193.56,65.25,41.15, nationalgrideso.com; elexon.co.uk,False,
2021-01-05 06:00:00,Great Britain,Great Britain,GB,149.56,210.13,62.22,40.1, nationalgrideso.com; elexon.co.uk,False,
2021-01-05 07:00:00,Great Britain,Great Britain,GB,187.81,256.73,54.09,34.77, nationalgrideso.com; elexon.co.uk,False,
2021-01-05 08:00:00,Great Britain,Great Britain,GB,216.42,288.93,48.72,33.07, nationalgrideso.com; elexon.co.uk,False,
2021-01-05 09:00:00,Great Britain,Great Britain,GB,223.8,297.61,47.63,32.51, nationalgrideso.com; elexon.co.uk,False,
2021-01-05 10:00:00,Great Britain,Great Britain,GB,217.75,291.6,48.87,34.92, nationalgrideso.com; elexon.co.uk,False,
2021-01-05 11:00:00,Great Britain,Great Britain,GB,209.74,282.7,50.76,37.51, nationalgrideso.com; elexon.co.uk,False,
2021-01-05 12:00:00,Great Britain,Great Britain,GB,205.32,278.76,50.99,37.48, nationalgrideso.com; elexon.co.uk,False,
2021-01-05 13:00:00,Great Britain,Great Britain,GB,206.7,279.97,50.6,35.91, nationalgrideso.com; elexon.co.uk,False,
2021-01-05 14:00:00,Great Britain,Great Britain,GB,213.43,287.69,48.88,33.59, nationalgrideso.com; elexon.co.uk,False,
2021-01-05 15:00:00,Great Britain,Great Britain,GB,222.99,298.29,46.79,31.8, nationalgrideso.com; elexon.co.uk,False,
2021-01-05 16:00:00,Great Britain,Great Britain,GB,229.36,306.73,45.76,30.14, nationalgrideso.com; elexon.co.uk,False,
2021-01-05 17:00:00,Great Britain,Great Britain,GB,232.82,312.48,44.84,29.61, nationalgrideso.com; elexon.co.uk,False,
2021-01-05 18:00:00,Great Britain,Great Britain,GB,233.02,312.81,44.74,29.44, nationalgrideso.com; elexon.co.uk,False,
2021-01-05 19:00:00,Great Britain,Great Britain,GB,237.68,318.34,43.67,27.35, nationalgrideso.com; elexon.co.uk,False,
2021-01-05 20:00:00,Great Britain,Great Britain,GB,234.93,315.31,44.04,26.67, nationalgrideso.com; elexon.co.uk,False,
2021-01-05 21:00:00,Great Britain,Great Britain,GB,227.53,307.27,45.1,26.98, nationalgrideso.com; elexon.co.uk,False,
2021-01-05 22:00:00,Great Britain,Great Britain,GB,215.78,294.52,47.34,28.04, nationalgrideso.com; elexon.co.uk,False,
2021-01-05 23:00:00,Great Britain,Great Britain,GB,207.95,282.81,49.45,28.43, nationalgrideso.com; elexon.co.uk,False,
2021-01-06 00:00:00,Great Britain,Great Britain,GB,203.58,276.79,50.84,28.59, nationalgrideso.com; elexon.co.uk,False,
2021-01-06 01:00:00,Great Britain,Great Britain,GB,203.9,274.1,51.39,27.95, nationalgrideso.com; elexon.co.uk,False,
2021-01-06 02:00:00,Great Britain,Great Britain,GB,198.47,266.78,53.16,28.98, nationalgrideso.com; elexon.co.uk,False,
2021-01-06 03:00:00,Great Britain,Great Britain,GB,199.0,267.34,53.19,29.22, nationalgrideso.com; elexon.co.uk,False,
2021-01-06 04:00:00,Great Britain,Great Britain,GB,200.76,269.78,52.75,28.89, nationalgrideso.com; elexon.co.uk,False,
2021-01-06 05:00:00,Great Britain,Great Britain,GB,212.35,285.5,49.79,28.11, nationalgrideso.com; elexon.co.uk,False,
2021-01-06 06:00:00,Great Britain,Great Britain,GB,234.19,312.46,45.0,26.02, nationalgrideso.com; elexon.co.uk,False,
2021-01-06 07:00:00,Great Britain,Great Britain,GB,239.72,322.3,42.93,24.4, nationalgrideso.com; elexon.co.uk,False,
2021-01-06 08:00:00,Great Britain,Great Britain,GB,248.35,333.35,41.2,24.29, nationalgrideso.com; elexon.co.uk,False,
2021-01-06 09:00:00,Great Britain,Great Britain,GB,256.83,342.65,40.13,23.19, nationalgrideso.com; elexon.co.uk,False,
2021-01-06 10:00:00,Great Britain,Great Britain,GB,251.72,336.71,40.99,24.71, nationalgrideso.com; elexon.co.uk,False,
2021-01-06 11:00:00,Great Britain,Great Britain,GB,248.91,333.48,41.86,26.17, nationalgrideso.com; elexon.co.uk,False,
2021-01-06 12:00:00,Great Britain,Great Britain,GB,240.29,324.3,43.41,28.27, nationalgrideso.com; elexon.co.uk,False,
2021-01-06 13:00:00,Great Britain,Great Britain,GB,240.24,323.3,43.2,27.67, nationalgrideso.com; elexon.co.uk,False,
2021-01-06 14:00:00,Great Britain,Great Britain,GB,245.07,329.44,41.86,25.65, nationalgrideso.com; elexon.co.uk,False,
2021-01-06 15:00:00,Great Britain,Great Britain,GB,252.69,337.69,40.53,23.87, nationalgrideso.com; elexon.co.uk,False,
2021-01-06 16:00:00,Great Britain,Great Britain,GB,263.27,349.52,38.4,21.76, nationalgrideso.com; elexon.co.uk,False,
2021-01-06 17:00:00,Great Britain,Great Britain,GB,266.12,353.8,37.85,21.94, nationalgrideso.com; elexon.co.uk,False,
2021-01-06 18:00:00,Great Britain,Great Britain,GB,261.67,348.02,38.94,22.99, nationalgrideso.com; elexon.co.uk,False,
2021-01-06 19:00:00,Great Britain,Great Britain,GB,264.03,350.49,38.76,22.17, nationalgrideso.com; elexon.co.uk,False,
2021-01-06 20:00:00,Great Britain,Great Britain,GB,266.17,353.21,38.23,20.58, nationalgrideso.com; elexon.co.uk,False,
2021-01-06 21:00:00,Great Britain,Great Britain,GB,255.57,342.24,39.67,21.33, nationalgrideso.com; elexon.co.uk,False,
2021-01-06 22:00:00,Great Britain,Great Britain,GB,248.69,331.83,40.93,21.64, nationalgrideso.com; elexon.co.uk,False,
2021-01-06 23:00:00,Great Britain,Great Britain,GB,238.97,320.12,42.49,21.29, nationalgrideso.com; elexon.co.uk,False,
2021-01-07 00:00:00,Great Britain,Great Britain,GB,231.41,311.34,44.02,21.69, nationalgrideso.com; elexon.co.uk,False,
2021-01-07 01:00:00,Great Britain,Great Britain,GB,233.68,314.61,43.4,20.97, nationalgrideso.com; elexon.co.uk,False,
2021-01-07 02:00:00,Great Britain,Great Britain,GB,233.12,313.46,44.19,21.25, nationalgrideso.com; elexon.co.uk,False,
2021-01-07 03:00:00,Great Britain,Great Britain,GB,226.76,304.76,46.52,22.13, nationalgrideso.com; elexon.co.uk,False,
2021-01-07 04:00:00,Great Britain,Great Britain,GB,238.88,320.91,43.15,21.39, nationalgrideso.com; elexon.co.uk,False,
2021-01-07 05:00:00,Great Britain,Great Britain,GB,258.85,344.62,39.27,19.37, nationalgrideso.com; elexon.co.uk,False,
2021-01-07 06:00:00,Great Britain,Great Britain,GB,275.81,366.04,34.83,17.68, nationalgrideso.com; elexon.co.uk,False,
2021-01-07 07:00:00,Great Britain,Great Britain,GB,277.12,371.16,34.1,18.48, nationalgrideso.com; elexon.co.uk,False,
2021-01-07 08:00:00,Great Britain,Great Britain,GB,270.57,361.92,36.11,20.36, nationalgrideso.com; elexon.co.uk,False,
2021-01-07 09:00:00,Great Britain,Great Britain,GB,257.43,345.69,39.29,23.88, nationalgrideso.com; elexon.co.uk,False,
2021-01-07 10:00:00,Great Britain,Great Britain,GB,249.31,336.15,41.12,26.03, nationalgrideso.com; elexon.co.uk,False,
2021-01-07 11:00:00,Great Britain,Great Britain,GB,243.66,328.77,42.48,27.63, nationalgrideso.com; elexon.co.uk,False,
2021-01-07 12:00:00,Great Britain,Great Britain,GB,242.04,326.96,43.1,27.9, nationalgrideso.com; elexon.co.uk,False,
2021-01-07 13:00:00,Great Britain,Great Britain,GB,240.94,325.62,43.29,27.69, nationalgrideso.com; elexon.co.uk,False,
2021-01-07 14:00:00,Great Britain,Great Britain,GB,248.37,334.53,41.38,25.28, nationalgrideso.com; elexon.co.uk,False,
2021-01-07 15:00:00,Great Britain,Great Britain,GB,255.01,342.66,39.95,24.09, nationalgrideso.com; elexon.co.uk,False,
2021-01-07 16:00:00,Great Britain,Great Britain,GB,253.09,340.15,40.43,24.3, nationalgrideso.com; elexon.co.uk,False,
2021-01-07 17:00:00,Great Britain,Great Britain,GB,259.61,347.74,38.98,23.54, nationalgrideso.com; elexon.co.uk,False,
2021-01-07 18:00:00,Great Britain,Great Britain,GB,256.14,343.56,39.74,24.22, nationalgrideso.com; elexon.co.uk,False,
2021-01-07 19:00:00,Great Britain,Great Britain,GB,259.12,347.78,38.47,22.11, nationalgrideso.com; elexon.co.uk,False,
2021-01-07 20:00:00,Great Britain,Great Britain,GB,266.9,357.67,36.97,20.89, nationalgrideso.com; elexon.co.uk,False,
2021-01-07 21:00:00,Great Britain,Great Britain,GB,271.17,361.11,35.98,20.27, nationalgrideso.com; elexon.co.uk,False,
2021-01-07 22:00:00,Great Britain,Great Britain,GB,261.12,348.43,37.73,20.9, nationalgrideso.com; elexon.co.uk,False,
2021-01-07 23:00:00,Great Britain,Great Britain,GB,248.58,333.01,40.62,22.32, nationalgrideso.com; elexon.co.uk,False,
2021-01-08 00:00:00,Great Britain,Great Britain,GB,243.33,325.6,42.38,23.08, nationalgrideso.com; elexon.co.uk,False,
2021-01-08 01:00:00,Great Britain,Great Britain,GB,243.2,324.81,42.85,23.81, nationalgrideso.com; elexon.co.uk,False,
2021-01-08 02:00:00,Great Britain,Great Britain,GB,232.0,310.83,45.82,26.24, nationalgrideso.com; elexon.co.uk,False,
2021-01-08 03:00:00,Great Britain,Great Britain,GB,225.89,305.48,46.15,26.15, nationalgrideso.com; elexon.co.uk,False,
2021-01-08 04:00:00,Great Britain,Great Britain,GB,227.42,307.48,45.69,25.89, nationalgrideso.com; elexon.co.uk,False,
2021-01-08 05:00:00,Great Britain,Great Britain,GB,235.13,315.63,44.0,26.14, nationalgrideso.com; elexon.co.uk,False,
2021-01-08 06:00:00,Great Britain,Great Britain,GB,256.47,341.5,39.21,22.76, nationalgrideso.com; elexon.co.uk,False,
2021-01-08 07:00:00,Great Britain,Great Britain,GB,252.4,342.6,38.79,23.42, nationalgrideso.com; elexon.co.uk,False,
2021-01-08 08:00:00,Great Britain,Great Britain,GB,260.35,349.89,37.97,23.78, nationalgrideso.com; elexon.co.uk,False,
2021-01-08 09:00:00,Great Britain,Great Britain,GB,255.9,343.96,39.28,24.43, nationalgrideso.com; elexon.co.uk,False,
2021-01-08 10:00:00,Great Britain,Great Britain,GB,249.0,335.51,41.01,25.39, nationalgrideso.com; elexon.co.uk,False,
2021-01-08 11:00:00,Great Britain,Great Britain,GB,251.7,339.33,40.24,24.54, nationalgrideso.com; elexon.co.uk,False,
2021-01-08 12:00:00,Great Britain,Great Britain,GB,247.3,333.86,41.28,25.49, nationalgrideso.com; elexon.co.uk,False,
2021-01-08 13:00:00,Great Britain,Great Britain,GB,249.79,336.97,40.64,24.51, nationalgrideso.com; elexon.co.uk,False,
2021-01-08 14:00:00,Great Britain,Great Britain,GB,258.78,348.0,38.52,21.95, nationalgrideso.com; elexon.co.uk,False,
2021-01-08 15:00:00,Great Britain,Great Britain,GB,257.04,346.4,38.76,21.94, nationalgrideso.com; elexon.co.uk,False,
2021-01-08 16:00:00,Great Britain,Great Britain,GB,261.02,350.81,38.22,21.67, nationalgrideso.com; elexon.co.uk,False,
2021-01-08 17:00:00,Great Britain,Great Britain,GB,266.33,357.1,37.16,21.06, nationalgrideso.com; elexon.co.uk,False,
2021-01-08 18:00:00,Great Britain,Great Britain,GB,263.09,353.67,37.54,21.25, nationalgrideso.com; elexon.co.uk,False,
2021-01-08 19:00:00,Great Britain,Great Britain,GB,268.42,360.92,35.87,18.89, nationalgrideso.com; elexon.co.uk,False,
2021-01-08 20:00:00,Great Britain,Great Britain,GB,277.99,373.21,33.61,15.42, nationalgrideso.com; elexon.co.uk,False,
2021-01-08 21:00:00,Great Britain,Great Britain,GB,272.44,370.41,32.9,15.32, nationalgrideso.com; elexon.co.uk,False,
2021-01-08 22:00:00,Great Britain,Great Britain,GB,265.96,361.46,34.31,15.93, nationalgrideso.com; elexon.co.uk,False,
2021-01-08 23:00:00,Great Britain,Great Britain,GB,252.51,339.32,37.49,14.47, nationalgrideso.com; elexon.co.uk,False,
2021-01-09 00:00:00,Great Britain,Great Britain,GB,247.56,331.86,39.02,15.15, nationalgrideso.com; elexon.co.uk,False,
2021-01-09 01:00:00,Great Britain,Great Britain,GB,242.93,327.07,40.0,16.31, nationalgrideso.com; elexon.co.uk,False,
2021-01-09 02:00:00,Great Britain,Great Britain,GB,236.54,319.4,41.44,16.84, nationalgrideso.com; elexon.co.uk,False,
2021-01-09 03:00:00,Great Britain,Great Britain,GB,228.72,310.66,42.84,17.53, nationalgrideso.com; elexon.co.uk,False,
2021-01-09 04:00:00,Great Britain,Great Britain,GB,216.93,296.41,45.14,19.28, nationalgrideso.com; elexon.co.uk,False,
2021-01-09 05:00:00,Great Britain,Great Britain,GB,211.25,288.96,46.75,20.95, nationalgrideso.com; elexon.co.uk,False,
2021-01-09 06:00:00,Great Britain,Great Britain,GB,220.4,298.95,45.26,20.85, nationalgrideso.com; elexon.co.uk,False,
2021-01-09 07:00:00,Great Britain,Great Britain,GB,235.86,315.6,44.09,22.12, nationalgrideso.com; elexon.co.uk,False,
2021-01-09 08:00:00,Great Britain,Great Britain,GB,225.14,301.06,46.73,25.47, nationalgrideso.com; elexon.co.uk,False,
2021-01-09 09:00:00,Great Britain,Great Britain,GB,221.58,296.64,47.8,28.72, nationalgrideso.com; elexon.co.uk,False,
2021-01-09 10:00:00,Great Britain,Great Britain,GB,222.38,297.49,47.74,30.06, nationalgrideso.com; elexon.co.uk,False,
2021-01-09 11:00:00,Great Britain,Great Britain,GB,219.43,293.63,48.64,31.82, nationalgrideso.com; elexon.co.uk,False,
2021-01-09 12:00:00,Great Britain,Great Britain,GB,213.81,287.11,50.0,33.61, nationalgrideso.com; elexon.co.uk,False,
2021-01-09 13:00:00,Great Britain,Great Britain,GB,216.2,290.06,49.27,32.57, nationalgrideso.com; elexon.co.uk,False,
2021-01-09 14:00:00,Great Britain,Great Britain,GB,220.48,294.23,48.11,30.91, nationalgrideso.com; elexon.co.uk,False,
