Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2021-01-01 00:00:00,Guatemala,Guatemala,GT,207.03,285.47,63.34,63.32,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 01:00:00,Guatemala,Guatemala,GT,206.88,284.76,63.53,63.52,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 02:00:00,Guatemala,Guatemala,GT,209.64,286.1,63.33,63.33,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 03:00:00,Guatemala,Guatemala,GT,217.31,294.17,62.4,62.4,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 04:00:00,Guatemala,Guatemala,GT,219.55,299.84,61.84,61.82,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 05:00:00,Guatemala,Guatemala,GT,221.94,303.25,61.72,61.71,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 06:00:00,Guatemala,Guatemala,GT,235.59,321.87,58.44,58.37,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 07:00:00,Guatemala,Guatemala,GT,237.42,324.59,58.65,58.63,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 08:00:00,Guatemala,Guatemala,GT,238.91,326.56,58.29,58.26,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 09:00:00,Guatemala,Guatemala,GT,236.57,323.5,58.92,58.91,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 10:00:00,Guatemala,Guatemala,GT,232.85,318.78,59.26,59.22,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 11:00:00,Guatemala,Guatemala,GT,229.89,314.04,60.02,60.0,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 12:00:00,Guatemala,Guatemala,GT,223.2,304.89,61.31,61.3,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 13:00:00,Guatemala,Guatemala,GT,217.35,297.01,61.91,61.84,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 14:00:00,Guatemala,Guatemala,GT,211.42,290.13,63.37,63.36,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 15:00:00,Guatemala,Guatemala,GT,211.69,290.44,62.99,62.94,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 16:00:00,Guatemala,Guatemala,GT,209.57,288.07,63.48,63.45,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 17:00:00,Guatemala,Guatemala,GT,208.84,287.31,63.43,63.39,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 18:00:00,Guatemala,Guatemala,GT,212.87,291.34,62.92,62.9,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 19:00:00,Guatemala,Guatemala,GT,211.73,290.91,63.23,63.23,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 20:00:00,Guatemala,Guatemala,GT,234.39,314.42,59.84,59.84,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 21:00:00,Guatemala,Guatemala,GT,217.77,297.42,62.18,62.17,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 22:00:00,Guatemala,Guatemala,GT,218.71,299.2,61.5,61.45,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01 23:00:00,Guatemala,Guatemala,GT,194.4,277.33,64.11,64.09,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 00:00:00,Guatemala,Guatemala,GT,208.73,285.56,63.11,63.1,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 01:00:00,Guatemala,Guatemala,GT,210.35,285.16,62.94,62.93,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 02:00:00,Guatemala,Guatemala,GT,210.24,286.93,63.02,62.99,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 03:00:00,Guatemala,Guatemala,GT,218.02,294.51,62.17,62.16,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 04:00:00,Guatemala,Guatemala,GT,219.08,299.49,62.02,62.01,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 05:00:00,Guatemala,Guatemala,GT,222.15,303.49,61.64,61.62,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 06:00:00,Guatemala,Guatemala,GT,234.18,320.23,59.21,59.19,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 07:00:00,Guatemala,Guatemala,GT,237.49,324.67,58.61,58.59,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 08:00:00,Guatemala,Guatemala,GT,239.21,326.61,58.18,58.14,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 09:00:00,Guatemala,Guatemala,GT,237.61,324.35,58.45,58.41,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 10:00:00,Guatemala,Guatemala,GT,232.76,317.47,59.61,59.61,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 11:00:00,Guatemala,Guatemala,GT,229.88,313.18,60.23,60.23,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 12:00:00,Guatemala,Guatemala,GT,223.29,304.52,61.44,61.44,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 13:00:00,Guatemala,Guatemala,GT,215.49,295.44,62.67,62.65,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 14:00:00,Guatemala,Guatemala,GT,209.98,288.66,63.71,63.71,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 15:00:00,Guatemala,Guatemala,GT,209.26,287.99,63.52,63.49,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE
