Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2021-01-01 00:00:00,Austria,Austria,AT,273.02,326.98,58.4,42.37,entsoe.eu,False,
2021-01-01 01:00:00,Austria,Austria,AT,270.11,325.15,58.16,41.27,entsoe.eu,False,
2021-01-01 02:00:00,Austria,Austria,AT,254.56,308.5,59.64,42.44,entsoe.eu,False,
2021-01-01 03:00:00,Austria,Austria,AT,252.32,305.57,60.01,42.4,entsoe.eu,False,
2021-01-01 04:00:00,Austria,Austria,AT,259.3,313.72,58.94,41.19,entsoe.eu,False,
2021-01-01 05:00:00,Austria,Austria,AT,265.7,321.38,58.24,40.7,entsoe.eu,False,
2021-01-01 06:00:00,Austria,Austria,AT,265.0,321.97,56.99,40.38,entsoe.eu,False,
2021-01-01 07:00:00,Austria,Austria,AT,256.05,311.11,58.31,42.32,entsoe.eu,False,
2021-01-01 08:00:00,Austria,Austria,AT,255.94,311.05,58.77,43.57,entsoe.eu,False,
2021-01-01 09:00:00,Austria,Austria,AT,257.13,311.7,59.12,43.58,entsoe.eu,False,
2021-01-01 10:00:00,Austria,Austria,AT,250.9,305.11,59.83,45.05,entsoe.eu,False,
2021-01-01 11:00:00,Austria,Austria,AT,248.44,303.07,59.63,45.51,entsoe.eu,False,
2021-01-01 12:00:00,Austria,Austria,AT,248.02,302.6,59.69,45.51,entsoe.eu,False,
2021-01-01 13:00:00,Austria,Austria,AT,253.3,308.41,59.04,44.65,entsoe.eu,False,
2021-01-01 14:00:00,Austria,Austria,AT,251.65,305.95,59.25,44.95,entsoe.eu,False,
2021-01-01 15:00:00,Austria,Austria,AT,244.76,296.59,60.73,47.84,entsoe.eu,False,
2021-01-01 16:00:00,Austria,Austria,AT,233.47,277.27,66.3,55.94,entsoe.eu,False,
2021-01-01 17:00:00,Austria,Austria,AT,234.85,278.28,66.42,56.3,entsoe.eu,False,
2021-01-01 18:00:00,Austria,Austria,AT,241.77,286.76,65.01,54.89,entsoe.eu,False,
2021-01-01 19:00:00,Austria,Austria,AT,258.34,309.51,60.64,49.14,entsoe.eu,False,
2021-01-01 20:00:00,Austria,Austria,AT,270.11,326.5,56.93,43.64,entsoe.eu,False,
2021-01-01 21:00:00,Austria,Austria,AT,279.79,337.65,55.3,40.66,entsoe.eu,False,
2021-01-01 22:00:00,Austria,Austria,AT,283.04,341.42,54.27,38.77,entsoe.eu,False,
2021-01-01 23:00:00,Austria,Austria,AT,276.53,334.18,54.82,38.36,entsoe.eu,False,
2021-01-02 00:00:00,Austria,Austria,AT,265.34,321.93,56.54,39.53,entsoe.eu,False,
2021-01-02 01:00:00,Austria,Austria,AT,258.36,314.74,56.93,39.86,entsoe.eu,False,
2021-01-02 02:00:00,Austria,Austria,AT,255.8,310.38,58.06,40.93,entsoe.eu,False,
2021-01-02 03:00:00,Austria,Austria,AT,244.9,297.82,59.95,43.4,entsoe.eu,False,
2021-01-02 04:00:00,Austria,Austria,AT,253.94,308.42,58.75,42.74,entsoe.eu,False,
2021-01-02 05:00:00,Austria,Austria,AT,245.25,300.02,59.25,45.25,entsoe.eu,False,
2021-01-02 06:00:00,Austria,Austria,AT,250.23,304.32,58.93,45.78,entsoe.eu,False,
2021-01-02 07:00:00,Austria,Austria,AT,242.6,295.36,60.15,47.66,entsoe.eu,False,
2021-01-02 08:00:00,Austria,Austria,AT,248.81,301.86,60.27,48.34,entsoe.eu,False,
2021-01-02 09:00:00,Austria,Austria,AT,245.83,298.23,60.88,49.27,entsoe.eu,False,
2021-01-02 10:00:00,Austria,Austria,AT,232.4,283.29,62.52,51.7,entsoe.eu,False,
2021-01-02 11:00:00,Austria,Austria,AT,224.54,274.06,63.52,52.93,entsoe.eu,False,
2021-01-02 12:00:00,Austria,Austria,AT,224.97,275.23,63.03,52.34,entsoe.eu,False,
2021-01-02 13:00:00,Austria,Austria,AT,233.58,285.55,61.92,51.3,entsoe.eu,False,
2021-01-02 14:00:00,Austria,Austria,AT,217.4,267.44,63.65,53.87,entsoe.eu,False,
2021-01-02 15:00:00,Austria,Austria,AT,209.83,256.94,65.98,58.22,entsoe.eu,False,
2021-01-02 16:00:00,Austria,Austria,AT,206.87,248.11,69.93,64.19,entsoe.eu,False,
2021-01-02 17:00:00,Austria,Austria,AT,202.89,243.28,70.77,65.7,entsoe.eu,False,
2021-01-02 18:00:00,Austria,Austria,AT,210.93,252.8,69.33,63.6,entsoe.eu,False,
2021-01-02 19:00:00,Austria,Austria,AT,241.75,291.9,62.9,54.12,entsoe.eu,False,
2021-01-02 20:00:00,Austria,Austria,AT,250.39,303.21,60.84,50.76,entsoe.eu,False,
2021-01-02 21:00:00,Austria,Austria,AT,230.87,282.73,62.13,51.78,entsoe.eu,False,
2021-01-02 22:00:00,Austria,Austria,AT,218.37,269.7,63.01,52.26,entsoe.eu,False,
2021-01-02 23:00:00,Austria,Austria,AT,192.54,237.96,68.91,59.71,entsoe.eu,False,
2021-01-03 00:00:00,Austria,Austria,AT,181.69,225.64,70.96,60.37,entsoe.eu,False,
2021-01-03 01:00:00,Austria,Austria,AT,188.52,233.63,69.59,56.38,entsoe.eu,False,
2021-01-03 02:00:00,Austria,Austria,AT,208.22,254.83,67.78,53.44,entsoe.eu,False,
2021-01-03 03:00:00,Austria,Austria,AT,217.48,264.94,66.74,51.67,entsoe.eu,False,
2021-01-03 04:00:00,Austria,Austria,AT,225.24,276.53,63.6,49.68,entsoe.eu,False,
2021-01-03 05:00:00,Austria,Austria,AT,224.17,274.45,64.1,50.17,entsoe.eu,False,
2021-01-03 06:00:00,Austria,Austria,AT,227.25,277.49,64.79,50.73,entsoe.eu,False,
2021-01-03 07:00:00,Austria,Austria,AT,236.76,289.8,62.76,50.41,entsoe.eu,False,
2021-01-03 08:00:00,Austria,Austria,AT,241.06,295.04,61.27,50.07,entsoe.eu,False,
2021-01-03 09:00:00,Austria,Austria,AT,239.29,295.36,59.92,50.29,entsoe.eu,False,
2021-01-03 10:00:00,Austria,Austria,AT,233.31,288.25,60.65,51.9,entsoe.eu,False,
2021-01-03 11:00:00,Austria,Austria,AT,238.3,293.39,60.29,51.34,entsoe.eu,False,
