Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2021-01-01 00:00:00,Bosnia and Herzegovina,Bosnia and Herzegovina,BA,401.34,438.07,47.19,47.19,entsoe.eu,False,
2021-01-01 01:00:00,Bosnia and Herzegovina,Bosnia and Herzegovina,BA,416.08,453.77,45.25,45.25,entsoe.eu,False,
2021-01-01 02:00:00,Bosnia and Herzegovina,Bosnia and Herzegovina,BA,430.02,468.62,43.42,43.42,entsoe.eu,False,
2021-01-01 03:00:00,Bosnia and Herzegovina,Bosnia and Herzegovina,BA,420.89,458.89,44.62,44.62,entsoe.eu,False,
2021-01-01 04:00:00,Bosnia and Herzegovina,Bosnia and Herzegovina,BA,367.51,402.05,51.64,51.64,entsoe.eu,False,
2021-01-01 05:00:00,Bosnia and Herzegovina,Bosnia and Herzegovina,BA,350.92,384.38,53.83,53.83,entsoe.eu,False,
2021-01-01 06:00:00,Bosnia and Herzegovina,Bosnia and Herzegovina,BA,355.79,389.57,53.19,53.19,entsoe.eu,False,
2021-01-01 07:00:00,Bosnia and Herzegovina,Bosnia and Herzegovina,BA,374.57,409.57,50.71,50.71,entsoe.eu,False,
2021-01-01 08:00:00,Bosnia and Herzegovina,Bosnia and Herzegovina,BA,379.56,414.94,50.06,50.0,entsoe.eu,False,
2021-01-01 09:00:00,Bosnia and Herzegovina,Bosnia and Herzegovina,BA,363.99,398.39,52.11,51.99,entsoe.eu,False,
2021-01-01 10:00:00,Bosnia and Herzegovina,Bosnia and Herzegovina,BA,355.38,389.22,53.24,53.1,entsoe.eu,False,
2021-01-01 11:00:00,Bosnia and Herzegovina,Bosnia and Herzegovina,BA,364.11,398.46,52.09,52.04,entsoe.eu,False,
2021-01-01 12:00:00,Bosnia and Herzegovina,Bosnia and Herzegovina,BA,371.04,405.85,51.18,51.12,entsoe.eu,False,
2021-01-01 13:00:00,Bosnia and Herzegovina,Bosnia and Herzegovina,BA,336.71,369.25,55.7,55.7,entsoe.eu,False,
2021-01-01 14:00:00,Bosnia and Herzegovina,Bosnia and Herzegovina,BA,343.04,376.0,54.86,54.86,entsoe.eu,False,
2021-01-01 15:00:00,Bosnia and Herzegovina,Bosnia and Herzegovina,BA,376.5,411.63,50.46,50.46,entsoe.eu,False,
2021-01-01 16:00:00,Bosnia and Herzegovina,Bosnia and Herzegovina,BA,301.76,332.04,60.29,60.29,entsoe.eu,False,
2021-01-01 17:00:00,Bosnia and Herzegovina,Bosnia and Herzegovina,BA,372.58,407.45,50.98,50.98,entsoe.eu,False,
2021-01-01 18:00:00,Bosnia and Herzegovina,Bosnia and Herzegovina,BA,339.38,372.1,55.35,55.35,entsoe.eu,False,
2021-01-01 19:00:00,Bosnia and Herzegovina,Bosnia and Herzegovina,BA,372.94,407.84,50.93,50.93,entsoe.eu,False,
2021-01-01 20:00:00,Bosnia and Herzegovina,Bosnia and Herzegovina,BA,380.0,415.35,50.0,50.0,entsoe.eu,False,
2021-01-01 21:00:00,Bosnia and Herzegovina,Bosnia and Herzegovina,BA,358.62,392.59,52.81,52.81,entsoe.eu,False,
2021-01-01 22:00:00,Bosnia and Herzegovina,Bosnia and Herzegovina,BA,415.36,453.0,45.35,45.35,entsoe.eu,False,
2021-01-01 23:00:00,Bosnia and Herzegovina,Bosnia and Herzegovina,BA,417.69,455.49,45.04,45.04,entsoe.eu,False,
2021-01-02 00:00:00,Bosnia and Herzegovina,Bosnia and Herzegovina,BA,430.97,469.63,43.29,43.29,entsoe.eu,False,
2021-01-02 01:00:00,Bosnia and Herzegovina,Bosnia and Herzegovina,BA,423.16,461.32,44.32,44.32,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 02:00:00,Bosnia and Herzegovina,Bosnia and Herzegovina,BA,429.51,468.08,43.49,43.49,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 03:00:00,Bosnia and Herzegovina,Bosnia and Herzegovina,BA,429.62,468.19,43.47,43.47,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 04:00:00,Bosnia and Herzegovina,Bosnia and Herzegovina,BA,423.5,461.68,44.28,44.28,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 05:00:00,Bosnia and Herzegovina,Bosnia and Herzegovina,BA,394.49,430.79,48.09,48.09,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02 06:00:00,Bosnia and Herzegovina,Bosnia and Herzegovina,BA,387.9,423.77,48.96,48.96,entsoe.eu,False,
2021-01-02 07:00:00,Bosnia and Herzegovina,Bosnia and Herzegovina,BA,358.92,392.9,52.77,52.77,entsoe.eu,False,
2021-01-02 08:00:00,Bosnia and Herzegovina,Bosnia and Herzegovina,BA,352.15,385.7,53.66,53.66,entsoe.eu,False,
2021-01-02 09:00:00,Bosnia and Herzegovina,Bosnia and Herzegovina,BA,349.88,383.29,53.96,53.95,entsoe.eu,False,
2021-01-02 10:00:00,Bosnia and Herzegovina,Bosnia and Herzegovina,BA,350.84,384.3,53.84,53.84,entsoe.eu,False,
2021-01-02 11:00:00,Bosnia and Herzegovina,Bosnia and Herzegovina,BA,352.44,386.01,53.63,53.62,entsoe.eu,False,
2021-01-02 12:00:00,Bosnia and Herzegovina,Bosnia and Herzegovina,BA,342.21,375.12,54.97,54.97,entsoe.eu,False,
2021-01-02 13:00:00,Bosnia and Herzegovina,Bosnia and Herzegovina,BA,349.64,383.02,53.99,53.99,entsoe.eu,False,
2021-01-02 14:00:00,Bosnia and Herzegovina,Bosnia and Herzegovina,BA,339.93,372.68,55.27,55.27,entsoe.eu,False,
2021-01-02 15:00:00,Bosnia and Herzegovina,Bosnia and Herzegovina,BA,333.58,365.92,56.11,56.11,entsoe.eu,False,
2021-01-02 16:00:00,Bosnia and Herzegovina,Bosnia and Herzegovina,BA,333.24,365.56,56.15,56.15,entsoe.eu,False,
2021-01-02 17:00:00,Bosnia and Herzegovina,Bosnia and Herzegovina,BA,338.01,370.64,55.52,55.52,entsoe.eu,False,
2021-01-02 18:00:00,Bosnia and Herzegovina,Bosnia and Herzegovina,BA,347.57,380.82,54.27,54.27,entsoe.eu,False,
2021-01-02 19:00:00,Bosnia and Herzegovina,Bosnia and Herzegovina,BA,349.35,382.71,54.03,54.03,entsoe.eu,False,
2021-01-02 20:00:00,Bosnia and Herzegovina,Bosnia and Herzegovina,BA,366.58,401.07,51.77,51.75,entsoe.eu,False,
2021-01-02 21:00:00,Bosnia and Herzegovina,Bosnia and Herzegovina,BA,370.4,405.14,51.26,51.25,entsoe.eu,False,
2021-01-02 22:00:00,Bosnia and Herzegovina,Bosnia and Herzegovina,BA,376.98,412.14,50.4,50.4,entsoe.eu,False,
2021-01-02 23:00:00,Bosnia and Herzegovina,Bosnia and Herzegovina,BA,411.21,448.59,45.89,45.89,entsoe.eu,False,
2021-01-03 00:00:00,Bosnia and Herzegovina,Bosnia and Herzegovina,BA,435.73,474.7,42.67,42.67,entsoe.eu,False,
2021-01-03 01:00:00,Bosnia and Herzegovina,Bosnia and Herzegovina,BA,481.35,523.28,36.66,36.66,entsoe.eu,False,
2021-01-03 02:00:00,Bosnia and Herzegovina,Bosnia and Herzegovina,BA,518.2,562.53,31.82,31.81,entsoe.eu,False,
