Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2021-01-01 00:00:00,USA,Puget Sound Energy,US-NW-PSEI,144.33,171.4,74.44,70.72,eia.gov,False,
2021-01-01 01:00:00,USA,Puget Sound Energy,US-NW-PSEI,153.73,181.4,73.06,69.36,eia.gov,False,
2021-01-01 02:00:00,USA,Puget Sound Energy,US-NW-PSEI,159.56,186.36,72.64,68.95,eia.gov,False,
2021-01-01 03:00:00,USA,Puget Sound Energy,US-NW-PSEI,165.6,192.02,71.9,68.14,eia.gov,False,
2021-01-01 04:00:00,USA,Puget Sound Energy,US-NW-PSEI,170.09,195.26,71.69,67.75,eia.gov,False,
2021-01-01 05:00:00,USA,Puget Sound Energy,US-NW-PSEI,177.92,202.13,70.92,66.84,eia.gov,False,
2021-01-01 06:00:00,USA,Puget Sound Energy,US-NW-PSEI,189.97,217.72,67.76,63.87,eia.gov,False,
2021-01-01 07:00:00,USA,Puget Sound Energy,US-NW-PSEI,200.51,228.9,65.97,61.85,eia.gov,False,
2021-01-01 08:00:00,USA,Puget Sound Energy,US-NW-PSEI,198.25,226.23,66.81,62.31,Electricity Maps Estimation,False,
2021-01-01 09:00:00,USA,Puget Sound Energy,US-NW-PSEI,194.25,222.21,67.63,62.97,Electricity Maps Estimation,False,
2021-01-01 10:00:00,USA,Puget Sound Energy,US-NW-PSEI,190.88,219.25,68.24,63.36,Electricity Maps Estimation,False,
2021-01-01 11:00:00,USA,Puget Sound Energy,US-NW-PSEI,181.92,210.8,69.68,64.56,Electricity Maps Estimation,False,
2021-01-01 12:00:00,USA,Puget Sound Energy,US-NW-PSEI,171.04,200.7,71.34,65.94,Electricity Maps Estimation,False,
2021-01-01 13:00:00,USA,Puget Sound Energy,US-NW-PSEI,152.9,183.03,74.29,68.87,Electricity Maps Estimation,False,
2021-01-01 14:00:00,USA,Puget Sound Energy,US-NW-PSEI,134.18,164.11,77.49,71.92,Electricity Maps Estimation,False,
2021-01-01 15:00:00,USA,Puget Sound Energy,US-NW-PSEI,117.83,148.17,80.13,74.41,Electricity Maps Estimation,False,
2021-01-01 16:00:00,USA,Puget Sound Energy,US-NW-PSEI,105.37,135.04,82.6,76.38,Electricity Maps Estimation,False,
2021-01-01 17:00:00,USA,Puget Sound Energy,US-NW-PSEI,87.69,117.31,85.56,78.93,Electricity Maps Estimation,False,
2021-01-01 18:00:00,USA,Puget Sound Energy,US-NW-PSEI,75.54,105.66,87.71,80.56,eia.gov,False,
2021-01-01 19:00:00,USA,Puget Sound Energy,US-NW-PSEI,75.71,105.79,87.73,80.63,eia.gov,False,
2021-01-01 20:00:00,USA,Puget Sound Energy,US-NW-PSEI,77.1,107.27,87.52,80.36,eia.gov,False,
2021-01-01 21:00:00,USA,Puget Sound Energy,US-NW-PSEI,79.37,109.58,87.23,79.74,eia.gov,False,
2021-01-01 22:00:00,USA,Puget Sound Energy,US-NW-PSEI,80.52,110.81,87.08,79.57,eia.gov,False,
2021-01-01 23:00:00,USA,Puget Sound Energy,US-NW-PSEI,65.17,95.34,88.96,82.49,eia.gov,False,
2021-01-02 00:00:00,USA,Puget Sound Energy,US-NW-PSEI,52.65,82.52,90.52,84.86,eia.gov,False,
2021-01-02 01:00:00,USA,Puget Sound Energy,US-NW-PSEI,50.28,79.49,90.92,85.47,eia.gov,False,
2021-01-02 02:00:00,USA,Puget Sound Energy,US-NW-PSEI,52.97,82.13,90.63,85.15,eia.gov,False,
2021-01-02 03:00:00,USA,Puget Sound Energy,US-NW-PSEI,51.64,80.37,90.76,85.39,eia.gov,False,
