Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2021-01-01 00:00:00,Romania,Romania,RO,308.24,353.39,65.37,40.73,entsoe.eu,False,
2021-01-01 01:00:00,Romania,Romania,RO,313.88,359.77,64.82,40.02,entsoe.eu,False,
2021-01-01 02:00:00,Romania,Romania,RO,323.33,370.3,63.73,38.73,entsoe.eu,False,
2021-01-01 03:00:00,Romania,Romania,RO,310.54,356.21,65.19,40.34,entsoe.eu,False,
2021-01-01 04:00:00,Romania,Romania,RO,301.7,346.62,66.12,41.69,entsoe.eu,False,
2021-01-01 05:00:00,Romania,Romania,RO,284.61,328.18,67.73,45.11,entsoe.eu,False,
2021-01-01 06:00:00,Romania,Romania,RO,272.65,314.86,69.24,46.8,entsoe.eu,False,
2021-01-01 07:00:00,Romania,Romania,RO,269.21,311.57,69.49,47.81,entsoe.eu,False,
2021-01-01 08:00:00,Romania,Romania,RO,250.23,290.86,71.68,50.91,entsoe.eu,False,
2021-01-01 09:00:00,Romania,Romania,RO,242.42,282.47,72.55,52.14,entsoe.eu,False,
2021-01-01 10:00:00,Romania,Romania,RO,236.94,276.61,73.14,53.17,entsoe.eu,False,
2021-01-01 11:00:00,Romania,Romania,RO,238.72,278.56,72.94,53.07,entsoe.eu,False,
2021-01-01 12:00:00,Romania,Romania,RO,238.97,278.65,72.94,52.87,entsoe.eu,False,
2021-01-01 13:00:00,Romania,Romania,RO,246.8,286.91,72.03,51.85,entsoe.eu,False,
2021-01-01 14:00:00,Romania,Romania,RO,246.28,285.9,72.09,52.19,entsoe.eu,False,
2021-01-01 15:00:00,Romania,Romania,RO,237.02,275.52,73.14,53.59,entsoe.eu,False,
2021-01-01 16:00:00,Romania,Romania,RO,242.52,281.63,72.46,52.74,entsoe.eu,False,
2021-01-01 17:00:00,Romania,Romania,RO,244.36,283.61,72.26,52.43,entsoe.eu,False,
2021-01-01 18:00:00,Romania,Romania,RO,251.07,290.83,71.59,51.51,entsoe.eu,False,
2021-01-01 19:00:00,Romania,Romania,RO,260.64,301.51,70.45,49.92,entsoe.eu,False,
2021-01-01 20:00:00,Romania,Romania,RO,274.47,316.79,68.91,47.95,entsoe.eu,False,
2021-01-01 21:00:00,Romania,Romania,RO,298.45,343.17,66.2,42.47,entsoe.eu,False,
2021-01-01 22:00:00,Romania,Romania,RO,318.36,364.65,64.24,39.06,entsoe.eu,False,
2021-01-01 23:00:00,Romania,Romania,RO,302.32,346.92,66.14,43.0,entsoe.eu,False,
2021-01-02 00:00:00,Romania,Romania,RO,305.35,350.4,65.76,42.02,entsoe.eu,False,
2021-01-02 01:00:00,Romania,Romania,RO,306.64,352.2,65.35,41.32,entsoe.eu,False,
2021-01-02 02:00:00,Romania,Romania,RO,312.33,358.52,64.68,40.51,entsoe.eu,False,
2021-01-02 03:00:00,Romania,Romania,RO,316.64,363.44,64.13,39.95,entsoe.eu,False,
2021-01-02 04:00:00,Romania,Romania,RO,311.19,357.31,64.76,40.65,entsoe.eu,False,
2021-01-02 05:00:00,Romania,Romania,RO,317.18,364.92,63.44,39.84,entsoe.eu,False,
2021-01-02 06:00:00,Romania,Romania,RO,315.92,364.12,63.21,40.14,entsoe.eu,False,
2021-01-02 07:00:00,Romania,Romania,RO,308.23,356.4,63.78,42.42,entsoe.eu,False,
2021-01-02 08:00:00,Romania,Romania,RO,286.36,331.92,66.7,45.97,entsoe.eu,False,
2021-01-02 09:00:00,Romania,Romania,RO,279.86,325.08,67.61,47.03,entsoe.eu,False,
2021-01-02 10:00:00,Romania,Romania,RO,277.39,322.4,67.89,47.4,entsoe.eu,False,
2021-01-02 11:00:00,Romania,Romania,RO,276.5,321.38,68.01,47.6,entsoe.eu,False,
2021-01-02 12:00:00,Romania,Romania,RO,283.23,328.31,67.39,46.98,entsoe.eu,False,
2021-01-02 13:00:00,Romania,Romania,RO,285.85,330.59,67.13,46.74,entsoe.eu,False,
2021-01-02 14:00:00,Romania,Romania,RO,289.35,334.02,66.7,46.63,entsoe.eu,False,
2021-01-02 15:00:00,Romania,Romania,RO,291.73,337.25,65.8,46.9,entsoe.eu,False,
2021-01-02 16:00:00,Romania,Romania,RO,291.0,336.8,65.72,47.06,entsoe.eu,False,
2021-01-02 17:00:00,Romania,Romania,RO,280.72,324.85,67.22,48.68,entsoe.eu,False,
