Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2021-01-01 00:00:00,Georgia,Georgia,GE,211.61,290.35,42.9,42.89,gse.com.ge,False,
2021-01-01 01:00:00,Georgia,Georgia,GE,222.94,304.72,39.83,39.83,gse.com.ge,False,
2021-01-01 02:00:00,Georgia,Georgia,GE,225.78,308.28,39.06,39.06,gse.com.ge,False,
2021-01-01 03:00:00,Georgia,Georgia,GE,229.12,312.46,38.17,38.16,gse.com.ge,False,
2021-01-01 04:00:00,Georgia,Georgia,GE,227.13,309.93,38.7,38.69,gse.com.ge,False,
2021-01-01 05:00:00,Georgia,Georgia,GE,220.6,301.65,40.48,40.46,gse.com.ge,False,
2021-01-01 06:00:00,Georgia,Georgia,GE,205.15,282.3,44.65,44.65,gse.com.ge,False,
2021-01-01 07:00:00,Georgia,Georgia,GE,194.02,268.22,47.66,47.65,gse.com.ge,False,
2021-01-01 08:00:00,Georgia,Georgia,GE,188.49,261.2,49.16,49.14,gse.com.ge,False,
2021-01-01 09:00:00,Georgia,Georgia,GE,190.16,263.44,48.68,48.68,gse.com.ge,False,
2021-01-01 10:00:00,Georgia,Georgia,GE,194.23,268.53,47.59,47.58,gse.com.ge,False,
2021-01-01 11:00:00,Georgia,Georgia,GE,195.68,270.38,47.2,47.2,gse.com.ge,False,
2021-01-01 12:00:00,Georgia,Georgia,GE,208.48,286.51,43.73,43.73,gse.com.ge,False,
2021-01-01 13:00:00,Georgia,Georgia,GE,212.99,292.18,42.52,42.52,gse.com.ge,False,
2021-01-01 14:00:00,Georgia,Georgia,GE,190.71,264.03,48.57,48.56,gse.com.ge,False,
2021-01-01 15:00:00,Georgia,Georgia,GE,186.8,259.14,49.62,49.61,gse.com.ge,False,
2021-01-01 16:00:00,Georgia,Georgia,GE,185.44,257.43,49.98,49.97,gse.com.ge,False,
2021-01-01 17:00:00,Georgia,Georgia,GE,181.05,251.95,51.15,51.15,gse.com.ge,False,
2021-01-01 18:00:00,Georgia,Georgia,GE,181.51,252.55,51.01,51.01,gse.com.ge,False,
2021-01-01 19:00:00,Georgia,Georgia,GE,190.83,264.27,48.49,48.48,gse.com.ge,False,
2021-01-01 20:00:00,Georgia,Georgia,GE,204.77,281.85,44.72,44.72,gse.com.ge,False,
2021-01-01 21:00:00,Georgia,Georgia,GE,216.61,296.74,41.52,41.52,gse.com.ge,False,
2021-01-01 22:00:00,Georgia,Georgia,GE,227.2,310.04,38.67,38.66,gse.com.ge,False,
2021-01-01 23:00:00,Georgia,Georgia,GE,237.48,323.04,35.89,35.89,gse.com.ge,False,
2021-01-02 00:00:00,Georgia,Georgia,GE,240.78,327.18,35.0,35.0,gse.com.ge,False,
2021-01-02 01:00:00,Georgia,Georgia,GE,241.91,328.53,34.72,34.71,gse.com.ge,False,
2021-01-02 02:00:00,Georgia,Georgia,GE,241.45,328.0,34.84,34.84,gse.com.ge,False,
2021-01-02 03:00:00,Georgia,Georgia,GE,231.38,315.31,37.56,37.56,gse.com.ge,False,
2021-01-02 04:00:00,Georgia,Georgia,GE,226.83,309.58,38.79,38.79,gse.com.ge,False,
2021-01-02 05:00:00,Georgia,Georgia,GE,211.52,290.21,42.94,42.93,gse.com.ge,False,
2021-01-02 06:00:00,Georgia,Georgia,GE,192.6,266.5,48.03,48.03,gse.com.ge,False,
2021-01-02 07:00:00,Georgia,Georgia,GE,181.91,253.01,50.93,50.92,gse.com.ge,False,
2021-01-02 08:00:00,Georgia,Georgia,GE,180.46,251.19,51.31,51.31,gse.com.ge,False,
2021-01-02 09:00:00,Georgia,Georgia,GE,180.87,251.73,51.2,51.2,gse.com.ge,False,
2021-01-02 10:00:00,Georgia,Georgia,GE,182.58,253.88,50.73,50.73,gse.com.ge,False,
2021-01-02 11:00:00,Georgia,Georgia,GE,183.15,254.56,50.6,50.59,gse.com.ge,False,
2021-01-02 12:00:00,Georgia,Georgia,GE,186.11,258.33,49.78,49.78,gse.com.ge,False,
2021-01-02 13:00:00,Georgia,Georgia,GE,184.63,256.46,50.19,50.19,gse.com.ge,False,
2021-01-02 14:00:00,Georgia,Georgia,GE,169.82,237.75,54.2,54.19,gse.com.ge,False,
2021-01-02 15:00:00,Georgia,Georgia,GE,174.94,244.21,52.82,52.81,gse.com.ge,False,
2021-01-02 16:00:00,Georgia,Georgia,GE,175.01,244.28,52.79,52.78,gse.com.ge,False,
2021-01-02 17:00:00,Georgia,Georgia,GE,174.1,243.22,53.01,53.01,gse.com.ge,False,
2021-01-02 18:00:00,Georgia,Georgia,GE,178.07,248.19,51.94,51.94,gse.com.ge,False,
2021-01-02 19:00:00,Georgia,Georgia,GE,182.42,253.71,50.75,50.75,gse.com.ge,False,
2021-01-02 20:00:00,Georgia,Georgia,GE,198.54,273.95,46.41,46.41,gse.com.ge,False,
2021-01-02 21:00:00,Georgia,Georgia,GE,219.86,300.72,40.68,40.66,gse.com.ge,False,
2021-01-02 22:00:00,Georgia,Georgia,GE,229.09,312.41,38.17,38.16,gse.com.ge,False,
2021-01-02 23:00:00,Georgia,Georgia,GE,232.89,317.25,37.14,37.14,gse.com.ge,False,
2021-01-03 00:00:00,Georgia,Georgia,GE,241.21,327.72,34.9,34.9,gse.com.ge,False,
2021-01-03 01:00:00,Georgia,Georgia,GE,241.88,328.47,34.74,34.73,gse.com.ge,False,
2021-01-03 02:00:00,Georgia,Georgia,GE,241.06,327.45,34.97,34.96,gse.com.ge,False,
2021-01-03 03:00:00,Georgia,Georgia,GE,233.04,317.28,37.15,37.13,gse.com.ge,False,
2021-01-03 04:00:00,Georgia,Georgia,GE,228.45,311.61,38.36,38.36,gse.com.ge,False,
2021-01-03 05:00:00,Georgia,Georgia,GE,209.68,287.98,43.43,43.43,gse.com.ge,False,
2021-01-03 06:00:00,Georgia,Georgia,GE,204.3,281.08,44.94,44.92,gse.com.ge,False,
2021-01-03 07:00:00,Georgia,Georgia,GE,183.83,255.42,50.43,50.43,gse.com.ge,False,
2021-01-03 08:00:00,Georgia,Georgia,GE,183.17,254.6,50.61,50.61,gse.com.ge,False,
2021-01-03 09:00:00,Georgia,Georgia,GE,186.5,258.77,49.71,49.71,gse.com.ge,False,
2021-01-03 10:00:00,Georgia,Georgia,GE,187.51,260.07,49.43,49.43,gse.com.ge,False,
2021-01-03 11:00:00,Georgia,Georgia,GE,189.69,262.7,48.88,48.87,gse.com.ge,False,
2021-01-03 12:00:00,Georgia,Georgia,GE,191.96,265.66,48.24,48.24,gse.com.ge,False,
2021-01-03 13:00:00,Georgia,Georgia,GE,188.77,261.64,49.1,49.1,gse.com.ge,False,
2021-01-03 14:00:00,Georgia,Georgia,GE,169.41,237.25,54.32,54.32,gse.com.ge,False,
2021-01-03 15:00:00,Georgia,Georgia,GE,168.29,235.87,54.61,54.61,gse.com.ge,False,
2021-01-03 16:00:00,Georgia,Georgia,GE,170.68,238.84,53.98,53.97,gse.com.ge,False,
2021-01-03 17:00:00,Georgia,Georgia,GE,170.64,238.83,53.97,53.97,gse.com.ge,False,
2021-01-03 18:00:00,Georgia,Georgia,GE,175.7,245.21,52.59,52.59,gse.com.ge,False,
2021-01-03 19:00:00,Georgia,Georgia,GE,188.51,261.36,49.12,49.12,gse.com.ge,False,
2021-01-03 20:00:00,Georgia,Georgia,GE,203.47,280.1,45.1,45.09,gse.com.ge,False,
2021-01-03 21:00:00,Georgia,Georgia,GE,224.19,306.17,39.51,39.49,gse.com.ge,False,
2021-01-03 22:00:00,Georgia,Georgia,GE,240.28,326.55,35.14,35.14,gse.com.ge,False,
2021-01-03 23:00:00,Georgia,Georgia,GE,242.78,329.7,34.47,34.47,gse.com.ge,False,
2021-01-04 00:00:00,Georgia,Georgia,GE,244.45,331.76,34.03,34.02,gse.com.ge,False,
2021-01-04 01:00:00,Georgia,Georgia,GE,245.62,333.21,33.72,33.71,gse.com.ge,False,
2021-01-04 02:00:00,Georgia,Georgia,GE,240.34,326.62,35.13,35.13,gse.com.ge,False,
2021-01-04 03:00:00,Georgia,Georgia,GE,239.6,325.68,35.33,35.33,gse.com.ge,False,
2021-01-04 04:00:00,Georgia,Georgia,GE,226.75,309.4,38.82,38.81,gse.com.ge,False,
2021-01-04 05:00:00,Georgia,Georgia,GE,204.44,281.39,44.83,44.83,gse.com.ge,False,
2021-01-04 06:00:00,Georgia,Georgia,GE,186.78,259.01,49.64,49.62,gse.com.ge,False,
2021-01-04 07:00:00,Georgia,Georgia,GE,173.89,242.8,53.12,53.1,gse.com.ge,False,
2021-01-04 08:00:00,Georgia,Georgia,GE,168.53,236.17,54.54,54.54,gse.com.ge,False,
2021-01-04 09:00:00,Georgia,Georgia,GE,168.98,236.73,54.42,54.42,gse.com.ge,False,
2021-01-04 10:00:00,Georgia,Georgia,GE,172.27,240.88,53.53,53.53,gse.com.ge,False,
2021-01-04 11:00:00,Georgia,Georgia,GE,175.14,244.5,52.76,52.76,gse.com.ge,False,
2021-01-04 12:00:00,Georgia,Georgia,GE,176.78,246.57,52.31,52.31,gse.com.ge,False,
2021-01-04 13:00:00,Georgia,Georgia,GE,173.17,242.02,53.28,53.28,gse.com.ge,False,
2021-01-04 14:00:00,Georgia,Georgia,GE,166.72,233.82,55.04,55.03,gse.com.ge,False,
2021-01-04 15:00:00,Georgia,Georgia,GE,163.55,229.79,55.9,55.89,gse.com.ge,False,
2021-01-04 16:00:00,Georgia,Georgia,GE,167.46,234.72,54.84,54.83,gse.com.ge,False,
2021-01-04 17:00:00,Georgia,Georgia,GE,170.05,238.1,54.11,54.11,gse.com.ge,False,
2021-01-04 18:00:00,Georgia,Georgia,GE,177.36,247.32,52.13,52.13,gse.com.ge,False,
2021-01-04 19:00:00,Georgia,Georgia,GE,186.66,259.0,49.62,49.62,gse.com.ge,False,
2021-01-04 20:00:00,Georgia,Georgia,GE,197.43,272.5,46.72,46.71,gse.com.ge,False,
2021-01-04 21:00:00,Georgia,Georgia,GE,216.45,296.56,41.56,41.56,gse.com.ge,False,
2021-01-04 22:00:00,Georgia,Georgia,GE,240.72,327.08,35.02,35.01,gse.com.ge,False,
2021-01-04 23:00:00,Georgia,Georgia,GE,252.7,342.19,31.78,31.78,gse.com.ge,False,
2021-01-05 00:00:00,Georgia,Georgia,GE,262.0,353.83,29.29,29.28,gse.com.ge,False,
2021-01-05 01:00:00,Georgia,Georgia,GE,263.73,356.01,28.82,28.81,gse.com.ge,False,
2021-01-05 02:00:00,Georgia,Georgia,GE,264.02,356.45,28.73,28.73,gse.com.ge,False,
2021-01-05 03:00:00,Georgia,Georgia,GE,256.45,346.91,30.78,30.78,gse.com.ge,False,
2021-01-05 04:00:00,Georgia,Georgia,GE,239.15,325.12,35.45,35.45,gse.com.ge,False,
2021-01-05 05:00:00,Georgia,Georgia,GE,217.04,297.26,41.42,41.42,gse.com.ge,False,
2021-01-05 06:00:00,Georgia,Georgia,GE,193.46,267.46,47.82,47.81,gse.com.ge,False,
2021-01-05 07:00:00,Georgia,Georgia,GE,179.75,250.21,51.52,51.51,gse.com.ge,False,
2021-01-05 08:00:00,Georgia,Georgia,GE,175.43,244.87,52.67,52.67,gse.com.ge,False,
2021-01-05 09:00:00,Georgia,Georgia,GE,197.12,272.13,46.83,46.82,gse.com.ge,False,
2021-01-05 10:00:00,Georgia,Georgia,GE,212.7,291.7,42.63,42.62,gse.com.ge,False,
2021-01-05 11:00:00,Georgia,Georgia,GE,207.89,285.74,43.91,43.91,gse.com.ge,False,
2021-01-05 12:00:00,Georgia,Georgia,GE,200.45,276.35,45.92,45.91,gse.com.ge,False,
2021-01-05 13:00:00,Georgia,Georgia,GE,183.47,255.0,50.5,50.5,gse.com.ge,False,
2021-01-05 14:00:00,Georgia,Georgia,GE,169.75,237.71,54.2,54.2,gse.com.ge,False,
2021-01-05 15:00:00,Georgia,Georgia,GE,170.0,238.04,54.13,54.13,gse.com.ge,False,
